detect_id,frame_id,camera_track_id,x,y,w,h
830,101,23,1144,159,38,32
831,102,3,321,140,65,36
832,102,7,285,143,44,28
833,102,8,952,597,328,118
834,102,12,414,209,110,86
835,102,20,874,137,59,32
836,102,21,313,161,101,59
837,102,22,528,141,100,51
838,102,23,1144,157,36,32
839,103,3,320,140,66,37
840,103,7,285,143,44,28
841,103,8,1023,625,257,86
842,103,12,407,214,109,89
843,103,20,866,138,60,33
844,103,21,263,170,104,62
845,103,22,480,148,106,54
846,103,23,1143,155,35,31
847,104,3,321,140,66,38
848,104,7,285,143,44,28
849,104,8,1098,651,182,61
850,104,12,400,219,108,93
851,104,20,859,139,61,33
852,104,21,212,180,106,65
853,104,22,428,156,112,58
854,104,23,1143,153,34,30
855,105,3,320,140,66,38
856,105,7,285,143,43,28
857,105,8,1179,677,89,43
858,105,12,395,224,106,97
859,105,20,851,141,62,34
860,105,21,161,192,106,68
861,105,22,373,164,117,62
862,105,23,1142,151,33,29
863,106,3,321,140,66,38
864,106,7,285,143,44,28
865,106,12,390,229,105,102
866,106,20,844,142,63,35
867,106,21,112,204,104,71
868,106,22,315,174,122,66
869,106,23,1142,149,32,29
870,107,3,321,140,66,38
871,107,7,285,143,44,28
872,107,12,386,235,103,107
873,107,20,837,143,65,36
874,107,21,66,217,98,74
875,107,22,256,186,126,70
876,107,23,1143,148,31,28
877,108,3,321,140,66,38
878,108,7,285,143,44,28
879,108,12,384,240,102,112
880,108,20,829,145,66,37
881,108,21,26,232,88,77
882,108,22,196,198,128,74
883,108,23,1143,146,31,27
884,109,3,321,140,66,38
885,109,7,285,143,43,28
886,109,12,382,246,102,118
887,109,20,822,146,68,38
888,109,21,1,246,65,79
889,109,22,138,213,127,77
890,109,23,1143,145,30,27
891,110,3,321,140,66,38
892,110,7,285,143,43,28
893,110,12,381,252,103,123
894,110,20,815,148,69,40
895,110,22,82,228,122,80
896,110,23,1144,143,30,26
897,111,3,321,140,66,38
898,111,7,285,143,43,28
899,111,12,381,258,105,130
900,111,20,808,150,70,41
901,111,22,33,245,111,81
902,111,23,1145,142,29,26
903,112,3,321,140,66,38
904,112,7,285,143,43,28
905,112,12,381,264,108,136
906,112,20,802,152,71,42
907,112,22,1,263,84,81
908,112,23,1146,141,29,25
909,113,3,321,140,66,38
910,113,7,285,143,43,28
911,113,12,383,271,113,143
912,113,20,795,154,71,44
913,113,23,1147,140,29,25
914,114,3,321,140,66,38
915,114,7,285,143,43,28
916,114,12,385,278,120,150
917,114,20,789,156,71,45
918,114,23,1148,138,28,24
919,115,3,321,140,66,38
920,115,7,285,143,43,28
921,115,12,388,286,128,157
922,115,20,783,159,71,47
923,115,23,1149,137,28,24
924,116,3,321,140,66,38
925,116,7,285,143,43,28
926,116,12,392,295,139,165
927,116,20,778,161,70,48
928,116,23,1151,136,28,23
929,117,3,321,140,66,38
930,117,7,285,143,43,28
931,117,12,396,304,151,174
932,117,20,773,163,69,50
933,117,23,1153,135,28,23
934,118,3,321,140,66,38
935,118,7,285,143,43,28
936,118,12,401,313,165,184
937,118,20,769,166,68,51
938,118,23,1155,134,28,22
939,119,3,321,140,66,38
940,119,7,285,143,43,28
941,119,12,407,324,180,195
942,119,20,765,169,67,53
943,119,23,1157,134,27,22
944,120,3,321,140,66,38
945,120,7,285,143,44,28
946,120,12,415,335,197,207
947,120,20,762,172,66,55
948,120,23,1159,133,27,22
949,121,3,321,140,66,38
950,121,7,285,143,44,28
951,121,12,423,346,215,219
952,121,20,760,175,65,57
953,121,23,1161,132,27,21
954,122,3,321,140,66,38
955,122,7,285,143,44,28
956,122,12,434,358,235,231
957,122,20,758,178,65,59
958,122,23,1163,131,26,21
959,123,3,321,140,66,38
960,123,7,285,143,44,28
961,123,12,446,371,256,243
962,123,20,756,182,65,61
963,123,23,1165,131,26,21
964,124,3,321,140,66,38
965,124,7,285,143,44,28
966,124,12,460,385,277,253
967,124,20,756,185,66,64
968,124,23,1168,130,25,20
969,125,3,321,140,66,38
970,125,7,285,143,44,28
971,125,12,478,399,299,261
972,125,20,755,189,67,66
973,125,23,1170,130,25,20
974,126,3,321,140,66,38
975,126,7,285,143,44,28
976,126,12,498,414,321,267
977,126,20,755,194,69,69
978,126,23,1172,129,24,19
979,127,3,321,140,66,38
980,127,7,285,143,44,28
981,127,12,521,430,342,268
982,127,20,756,198,72,72
