detect_id,frame_id,camera_track_id,x,y,w,h
124,21,289,910,400,136,111
125,21,405,567,102,62,31
126,21,413,327,144,60,23
127,21,418,0,497,32,91
128,21,420,841,175,50,46
129,21,425,49,751,305,208
130,21,459,580,115,56,28
131,22,289,910,400,137,111
132,22,405,558,103,63,32
133,22,413,319,145,59,23
134,22,418,0,497,32,92
135,22,420,844,172,49,45
136,22,425,69,747,318,211
137,22,441,724,98,43,18
138,22,459,555,119,59,30
139,23,289,910,400,137,111
140,23,405,550,104,64,32
141,23,413,312,146,58,23
142,23,418,0,497,32,93
143,23,420,846,170,49,43
144,23,425,90,743,330,212
145,23,441,714,100,42,19
146,23,452,768,104,40,19
147,23,459,529,124,62,31
148,24,289,910,400,138,111
149,24,405,541,105,65,33
150,24,413,305,146,57,22
151,24,418,0,497,32,94
152,24,420,849,168,48,42
153,24,425,114,739,341,212
154,24,441,702,102,43,19
155,24,452,754,106,41,19
156,24,459,501,129,66,33
157,25,289,910,400,140,111
158,25,405,533,106,67,33
159,25,413,299,147,55,22
160,25,418,0,496,32,95
161,25,420,852,166,48,41
162,25,425,139,736,350,211
163,25,441,689,103,44,20
164,25,452,739,107,44,20
165,25,459,472,134,69,35
166,26,289,910,400,141,111
167,26,405,524,107,68,33
168,26,413,293,148,54,22
169,26,418,0,496,32,96
170,26,420,855,164,48,40
171,26,425,165,733,359,208
172,26,441,676,105,45,20
173,26,452,723,109,47,21
174,26,459,441,140,73,37
175,27,289,910,400,141,111
176,27,405,514,108,70,34
177,27,413,286,148,52,22
178,27,418,0,496,32,95
179,27,420,858,163,47,39
180,27,425,193,730,367,204
181,27,441,661,107,47,20
182,27,452,705,111,50,22
183,27,459,410,147,75,39
184,28,289,910,400,141,111
185,28,405,505,109,71,34
186,28,413,281,149,51,21
187,28,418,0,496,32,95
188,28,420,861,161,47,38
189,28,425,221,728,373,199
190,28,441,646,109,49,20
191,28,452,687,113,53,23
192,28,459,379,155,76,41
193,29,289,910,400,141,111
194,29,405,496,110,73,34
195,29,413,275,149,49,21
196,29,418,0,496,32,94
197,29,420,865,159,47,37
198,29,425,250,727,379,194
199,29,441,629,111,51,21
200,29,452,668,116,56,24
201,29,459,348,163,75,44
202,30,289,910,400,139,111
203,30,403,733,91,31,17
204,30,405,486,111,74,35
205,30,413,269,149,48,21
206,30,418,0,496,32,93
207,30,420,868,157,46,36
208,30,425,280,726,384,190
209,30,441,611,114,54,21
210,30,452,648,119,58,25
211,30,459,311,173,79,47
212,31,289,910,400,138,111
213,31,403,726,91,34,18
214,31,405,477,112,75,35
215,31,413,264,150,47,20
216,31,418,0,497,32,92
217,31,420,871,156,46,35
218,31,425,311,725,387,185
219,31,441,592,117,57,22
220,31,452,627,123,60,25
221,31,459,273,184,82,50
222,32,289,910,400,137,111
223,32,403,720,91,36,18
224,32,405,467,113,76,35
225,32,413,258,150,45,20
226,32,418,0,497,32,91
227,32,420,875,155,45,34
228,32,425,343,725,389,182
229,32,441,572,120,60,23
230,32,452,605,127,61,26
231,32,459,234,197,84,53
232,33,289,910,400,137,111
233,33,403,714,92,37,19
234,33,405,458,114,77,36
235,33,413,253,150,44,20
236,33,418,0,497,32,89
237,33,420,879,153,45,33
238,33,425,376,725,390,179
239,33,441,550,124,64,25
240,33,452,582,131,63,27
241,33,459,194,211,86,56
242,34,289,910,400,137,111
243,34,403,708,92,38,19
244,34,405,448,116,77,36
245,34,413,248,150,43,19
246,34,418,0,497,32,88
247,34,420,883,152,44,32
248,34,425,410,727,389,178
249,34,441,528,127,68,27
250,34,452,557,136,65,29
251,34,459,154,226,88,59
252,35,289,910,400,137,111
253,35,403,701,93,38,19
254,35,405,439,117,77,36
255,35,413,243,150,42,19
256,35,418,0,497,32,88
257,35,420,887,151,43,31
258,35,425,445,728,387,177
259,35,441,504,132,72,29
260,35,452,529,142,68,30
261,35,459,115,242,87,62
262,36,289,910,400,137,111
263,36,403,695,94,39,19
264,36,405,430,118,77,36
265,36,413,239,150,41,19
266,36,418,0,497,32,87
267,36,420,891,149,43,31
268,36,425,481,731,384,178
269,36,441,478,136,76,32
270,36,452,498,148,73,33
271,36,459,78,261,84,65
272,37,289,910,400,136,111
273,37,403,688,95,40,19
274,37,405,420,120,77,36
275,37,413,234,150,40,19
276,37,418,0,497,32,87
277,37,420,895,148,42,30
278,37,425,518,734,379,180
279,37,441,453,142,79,34
280,37,452,468,155,74,34
281,37,459,43,280,78,67
282,38,289,910,400,136,111
283,38,403,681,95,41,20
284,38,405,411,121,76,36
285,38,413,229,150,39,18
286,38,418,0,497,32,88
287,38,420,899,147,41,30
288,38,425,556,739,374,182
289,38,441,427,147,82,37
290,38,452,435,163,77,36
291,38,459,14,302,67,68
292,39,289,910,400,136,111
293,39,403,674,96,42,20
294,39,405,403,122,76,36
295,39,413,225,150,38,18
296,39,418,0,497,32,89
297,39,420,903,145,41,29
298,39,425,595,744,368,184
299,39,441,400,154,83,39
300,39,452,399,172,80,38
301,39,459,1,325,42,69
302,40,289,910,400,136,111
303,40,403,667,97,44,20
304,40,405,394,124,75,36
305,40,413,221,150,37,18
306,40,418,0,497,32,90
307,40,420,906,143,42,29
308,40,425,634,750,361,185
309,40,441,375,160,83,39
310,40,452,360,182,84,41
311,41,289,910,400,137,111
312,41,403,660,97,45,21
313,41,405,385,125,75,36
314,41,413,216,150,36,18
315,41,418,0,497,32,91
316,41,420,908,141,42,30
317,41,425,674,757,354,185
318,41,441,351,168,79,38
319,41,452,320,194,88,45
320,42,289,910,400,137,111
321,42,403,653,98,46,21
322,42,405,377,126,74,36
323,42,413,212,149,35,18
324,42,418,0,497,33,92
325,42,420,911,139,44,30
326,42,425,713,764,345,183
327,42,441,330,177,73,35
328,42,452,278,207,92,48
329,43,289,910,400,137,111
330,43,403,645,99,47,21
331,43,405,368,127,74,36
332,43,413,208,149,35,18
333,43,418,0,496,33,93
334,43,420,912,136,46,32
335,43,425,752,773,336,180
336,43,441,291,186,82,41
337,43,452,234,222,96,52
338,44,289,910,400,137,111
339,44,403,638,99,47,22
340,44,405,360,128,73,36
341,44,413,204,149,34,18
342,44,418,0,496,33,95
343,44,420,913,134,49,33
344,44,425,791,782,325,174
345,44,441,259,196,83,43
346,44,452,189,238,98,56
347,45,289,910,400,137,111
348,45,403,631,100,48,22
349,45,405,352,129,73,35
350,45,413,199,149,33,18
351,45,418,0,496,33,95
352,45,420,912,130,52,35
353,45,425,829,791,312,167
354,45,441,225,208,85,45
355,45,452,145,255,100,60
356,46,289,910,400,136,111
357,46,403,624,101,49,23
358,46,405,345,130,72,35
359,46,413,195,149,33,18
360,46,418,0,496,33,96
361,46,420,912,127,57,37
362,46,425,865,801,295,158
363,46,441,190,220,88,48
364,46,452,102,274,99,63
365,47,289,910,400,136,111
366,47,403,617,102,49,23
367,47,405,337,131,72,34
368,47,413,191,149,32,18
369,47,418,0,496,33,96
370,47,420,911,124,61,39
371,47,425,901,809,274,148
372,47,441,154,233,90,51
373,47,452,61,295,94,66
374,48,289,910,400,136,111
375,48,403,609,103,50,23
376,48,405,330,132,71,34
377,48,413,187,149,32,18
378,48,418,0,496,33,96
379,48,420,909,121,65,40
380,48,425,937,816,244,140
381,48,441,119,247,91,54
382,48,452,26,317,85,67
383,49,289,910,400,136,111
384,49,403,602,104,50,24
385,49,405,323,133,71,33
386,49,418,0,496,33,96
387,49,420,909,119,69,41
388,49,425,972,821,205,134
389,49,441,84,263,91,57
390,49,452,1,341,67,67
391,50,289,910,400,138,111
392,50,403,594,105,51,24
393,50,405,317,134,70,32
394,50,418,0,496,33,95
395,50,420,910,119,70,41
396,50,425,1008,823,152,136
397,50,441,53,280,88,59
398,51,137,821,112,36,16
399,51,249,81,182,30,23
400,51,289,910,400,139,111
401,51,403,586,106,52,24
402,51,405,311,135,69,32
403,51,418,0,496,33,94
404,51,420,913,120,69,39
405,51,441,26,297,80,60
406,52,137,818,112,35,18
407,52,249,85,182,30,23
408,52,289,910,400,141,111
409,52,403,579,107,53,25
410,52,405,305,136,68,31
411,52,418,0,496,32,93
412,52,441,6,317,65,58
413,53,137,812,113,35,17
414,53,249,88,182,31,24
415,53,289,910,400,141,111
416,53,403,570,108,54,25
417,53,405,300,137,66,30
418,53,417,718,99,34,20
419,53,418,0,497,32,91
420,53,441,1,337,36,54
421,54,137,806,113,34,19
422,54,249,92,183,32,24
423,54,289,910,400,141,111
424,54,403,562,109,55,26
425,54,405,295,137,65,30
426,54,417,701,100,41,21
427,54,418,0,497,32,90
428,55,137,800,114,36,17
429,55,249,95,183,32,24
430,55,289,910,400,141,111
431,55,403,554,110,57,26
432,55,405,290,138,63,29
433,55,417,686,101,45,21
434,55,418,0,497,32,89
435,56,137,795,115,38,19
436,56,249,98,183,32,25
437,56,289,910,400,141,111
438,56,403,546,111,58,27
439,56,405,286,139,61,28
440,56,417,671,103,47,22
441,56,418,0,497,32,89
442,57,137,786,116,42,19
443,57,249,102,184,32,26
444,57,289,910,400,141,111
445,57,403,537,111,59,27
446,57,405,281,139,59,28
447,57,417,656,105,47,22
448,57,418,0,497,32,89
449,58,137,784,116,39,19
450,58,249,105,184,32,26
451,58,289,910,400,141,111
452,58,403,529,112,60,28
453,58,405,278,139,57,27
454,58,417,640,107,48,23
455,58,418,0,497,32,89
456,59,137,778,117,40,19
457,59,249,108,184,32,27
458,59,289,910,400,141,111
459,59,403,520,113,61,28
460,59,405,274,140,55,27
461,59,417,623,110,48,24
462,59,418,0,497,32,90
463,60,137,771,118,41,20
464,60,249,111,185,32,27
465,60,289,910,400,140,111
466,60,398,714,92,51,16
467,60,403,512,114,62,28
468,60,405,270,140,53,26
469,60,417,605,113,49,25
470,60,418,0,497,32,91
471,61,137,765,119,42,20
472,61,249,114,185,32,27
473,61,289,911,400,138,111
474,61,398,718,92,42,17
475,61,403,503,115,63,29
476,61,405,267,140,51,26
477,61,417,585,116,51,26
478,61,418,0,496,32,92
479,62,137,760,119,42,20
480,62,249,117,186,33,28
481,62,289,911,400,137,111
482,62,398,716,93,38,17
483,62,403,495,116,64,29
484,62,405,263,140,50,26
485,62,417,564,119,54,27
486,62,418,0,496,32,95
487,63,137,754,120,42,20
488,63,249,120,186,33,28
489,63,289,911,400,137,111
490,63,398,712,93,37,17
491,63,403,486,118,64,29
492,63,405,260,139,48,26
493,63,417,541,122,57,28
494,63,418,0,496,33,97
495,64,137,748,121,43,21
496,64,249,123,187,33,29
497,64,289,911,400,137,111
498,64,398,706,94,37,17
499,64,403,478,119,64,29
500,64,405,257,139,47,25
501,64,417,516,126,60,30
502,64,418,0,496,33,101
503,65,137,740,121,47,21
504,65,249,125,187,33,29
505,65,289,911,400,137,111
506,65,398,699,95,39,17
507,65,403,469,120,65,29
508,65,405,253,139,45,25
509,65,417,491,131,64,32
510,65,418,0,496,33,106
511,66,137,735,123,47,21
512,66,219,0,496,32,58
513,66,249,127,188,35,29
514,66,289,911,400,137,111
515,66,398,692,95,41,17
516,66,403,460,121,65,29
517,66,405,250,138,44,25
518,66,406,1,632,73,128
519,66,417,464,136,69,33
520,66,418,0,496,33,114
521,67,137,729,123,47,22
522,67,219,0,496,32,66
523,67,249,130,188,34,29
524,67,289,911,400,137,111
525,67,398,685,96,42,17
526,67,403,452,123,65,29
527,67,405,247,138,43,25
528,67,406,4,590,133,140
529,67,417,436,142,73,35
530,68,137,716,124,56,22
531,68,219,0,497,32,92
532,68,249,132,189,34,30
533,68,289,911,400,137,111
534,68,398,678,97,43,18
535,68,403,443,124,65,29
536,68,405,243,138,43,25
537,68,406,37,550,165,144
538,68,417,407,148,77,37
539,69,137,715,125,51,23
540,69,219,0,496,32,91
541,69,249,135,189,35,32
542,69,289,911,400,137,111
543,69,398,672,97,44,18
544,69,403,434,125,65,29
545,69,405,240,137,42,24
546,69,406,85,511,181,142
547,69,417,377,155,80,40
548,70,137,692,126,69,24
549,70,219,0,497,32,88
550,70,249,137,191,36,30
551,70,289,911,400,136,111
552,70,398,665,98,44,19
553,70,403,425,126,65,29
554,70,405,236,137,41,24
555,70,406,142,474,186,135
556,70,417,347,163,82,42
557,71,137,698,127,58,24
558,71,219,0,496,33,98
559,71,249,140,191,35,31
560,71,289,910,400,137,111
561,71,398,659,99,44,19
562,71,403,416,128,65,29
563,71,405,233,137,41,24
564,71,406,205,440,184,127
565,71,417,317,171,83,44
566,72,137,698,127,54,24
567,72,219,0,497,32,91
568,72,249,142,191,36,32
569,72,289,910,400,138,111
570,72,398,653,99,44,19
571,72,403,407,129,65,29
572,72,405,229,136,40,24
573,72,406,268,409,177,117
574,72,417,287,181,83,46
575,73,137,694,128,53,25
576,73,219,0,496,33,92
577,73,249,144,191,37,33
578,73,289,910,400,139,111
579,73,398,647,100,44,19
580,73,403,398,130,65,29
581,73,405,225,136,40,23
582,73,406,331,380,167,106
583,73,407,640,99,54,30
584,73,417,257,191,82,49
585,74,137,688,128,54,25
586,74,219,0,496,33,92
587,74,249,146,191,37,35
588,74,289,910,400,140,111
589,74,398,641,101,44,20
590,74,403,389,131,65,29
591,74,405,222,136,40,23
592,74,406,390,354,156,96
593,74,407,627,104,52,26
594,74,417,227,202,80,51
595,75,137,684,129,54,25
596,75,219,0,497,32,89
597,75,249,148,191,38,35
598,75,289,910,400,140,111
599,75,398,634,102,45,20
600,75,403,380,132,65,29
601,75,405,218,136,39,23
602,75,406,446,332,145,87
603,75,407,609,109,53,25
604,75,417,190,215,83,53
605,76,137,680,130,54,26
606,76,219,0,496,33,92
607,76,249,150,192,38,35
608,76,289,910,400,140,111
609,76,398,628,103,45,20
610,76,403,371,133,64,29
611,76,405,214,136,39,22
612,76,406,497,311,134,78
613,76,407,589,114,56,24
614,76,417,156,229,82,56
615,77,137,675,131,55,26
616,77,219,0,496,33,91
617,77,249,152,193,39,35
618,77,289,910,400,139,111
619,77,398,621,104,46,20
620,77,403,363,134,64,29
621,77,406,542,293,124,71
622,77,407,567,119,60,24
623,77,417,121,244,81,58
624,78,137,670,132,57,26
625,78,219,0,497,32,88
626,78,249,154,194,40,35
627,78,289,910,400,139,111
628,78,398,613,105,47,20
629,78,403,354,135,63,29
630,78,406,584,278,115,65
631,78,407,543,123,64,25
632,78,417,87,260,79,61
633,79,137,667,133,58,26
634,79,219,0,497,32,88
635,79,249,156,195,40,35
636,79,289,910,400,139,111
637,79,398,606,106,48,20
638,79,403,346,136,63,29
639,79,406,620,264,108,59
640,79,407,519,128,68,26
641,79,417,54,277,75,63
642,80,137,664,133,57,27
643,80,219,0,497,32,87
644,80,249,158,195,40,36
645,80,289,910,400,138,111
646,80,398,598,107,49,21
647,80,403,338,136,62,28
648,80,406,653,252,101,55
649,80,407,494,133,72,27
650,80,417,23,295,71,66
651,81,137,661,134,57,26
652,81,219,0,497,32,74
653,81,249,159,196,41,36
654,81,289,910,400,138,111
655,81,398,590,108,50,21
656,81,403,331,137,61,28
657,81,406,683,241,95,52
658,81,407,468,138,75,29
659,81,417,1,314,58,68
660,82,137,659,135,57,26
661,82,219,0,497,32,72
662,82,249,161,196,41,36
663,82,289,910,400,137,111
664,82,398,582,109,51,21
665,82,403,324,138,60,28
666,82,406,709,232,89,49
667,82,407,442,143,78,30
668,83,137,655,135,61,27
669,83,219,0,497,33,90
670,83,249,162,196,42,37
671,83,289,910,400,137,111
672,83,398,574,110,53,22
673,83,403,317,139,58,27
674,83,406,734,224,84,46
675,83,407,416,149,80,32
676,84,137,652,135,60,27
677,84,219,0,497,33,90
678,84,249,164,196,42,37
679,84,289,910,400,137,111
680,84,398,566,111,54,22
681,84,403,310,139,57,27
682,84,406,756,216,79,44
683,84,407,388,156,82,33
684,85,137,649,136,60,27
685,85,219,0,497,32,82
686,85,249,165,196,41,38
687,85,289,910,400,137,111
688,85,398,557,112,55,23
689,85,403,304,140,55,26
690,85,406,776,210,74,42
691,85,407,360,164,83,35
692,86,137,648,136,59,27
693,86,219,0,497,32,82
694,86,249,166,196,42,38
695,86,289,910,400,137,111
696,86,398,549,113,57,23
697,86,403,298,141,53,26
698,86,406,796,203,69,40
699,86,407,331,172,84,37
700,87,137,646,137,59,27
701,87,219,0,497,32,82
702,87,249,167,197,42,38
703,87,289,910,400,137,111
704,87,398,540,114,58,23
705,87,403,292,141,52,25
706,87,406,814,198,65,38
707,87,407,300,181,86,40
708,88,137,644,137,60,27
709,88,219,0,497,32,83
710,88,249,167,198,43,38
711,88,289,910,400,137,111
712,88,398,531,115,59,24
713,88,403,286,142,50,24
714,88,406,831,193,61,37
715,88,407,267,191,87,42
716,89,137,643,137,60,27
717,89,219,0,497,32,83
718,89,249,169,198,43,38
719,89,289,910,400,137,111
720,89,398,523,116,60,24
721,89,403,281,143,49,24
722,89,406,846,188,57,35
723,89,407,234,202,89,45
724,90,137,641,137,61,27
725,90,219,0,497,32,83
726,90,249,169,199,43,37
727,90,289,910,400,137,111
728,90,398,514,118,61,24
729,90,403,276,143,47,23
730,90,406,861,184,53,33
731,90,407,199,214,91,48
732,91,137,640,138,61,27
733,91,219,0,496,32,88
734,91,249,170,199,43,37
735,91,289,910,400,137,111
736,91,398,504,119,61,25
737,91,403,271,143,46,23
738,91,406,875,180,50,32
739,91,407,164,227,92,52
740,92,137,639,138,61,27
741,92,219,0,497,32,86
742,92,249,171,199,43,37
743,92,289,910,400,137,111
744,92,398,495,120,62,25
745,92,403,266,143,45,23
746,92,406,887,177,47,30
747,92,407,128,241,93,55
748,93,137,639,138,60,27
749,93,219,0,497,32,86
750,93,249,171,200,43,37
751,93,289,910,400,138,111
752,93,398,485,121,63,25
753,93,403,261,143,44,22
754,93,406,898,173,45,29
755,93,407,94,256,92,57
756,94,137,639,138,60,27
757,94,219,0,497,32,86
758,94,249,172,199,43,37
759,94,289,910,400,138,111
760,94,398,476,123,63,25
761,94,403,256,143,43,22
762,94,406,909,171,43,27
763,94,407,61,272,89,60
764,95,137,638,138,61,27
765,95,219,0,496,32,89
766,95,249,172,199,44,38
767,95,289,910,400,138,111
768,95,398,466,124,64,25
769,95,403,252,143,42,22
770,95,406,918,168,41,26
771,95,407,33,290,82,61
772,96,137,637,139,61,27
773,96,219,0,496,32,89
774,96,249,172,200,44,37
775,96,289,910,400,138,111
776,96,398,455,126,65,25
777,96,403,248,143,42,22
778,96,406,926,166,40,26
779,96,407,9,308,71,60
780,97,137,637,138,61,27
781,97,219,0,497,32,90
782,97,249,172,199,44,38
783,97,289,910,400,138,111
784,97,398,445,127,65,25
785,97,403,244,142,41,21
786,97,406,934,163,38,25
787,97,407,1,328,47,58
788,98,137,636,139,61,27
789,98,219,0,497,32,91
790,98,249,173,200,44,38
791,98,289,910,400,137,111
792,98,398,435,128,65,26
793,98,403,240,142,40,21
794,98,406,941,161,37,25
795,99,137,636,139,62,27
796,99,219,0,497,32,91
797,99,249,173,200,44,38
798,99,289,910,400,137,111
799,99,398,424,130,66,26
800,99,403,236,142,39,21
801,99,406,948,160,35,24
802,100,137,636,139,61,27
803,100,219,0,497,32,90
804,100,249,173,200,44,38
805,100,289,910,400,136,111
806,100,398,414,131,66,26
807,100,403,232,141,39,21
808,100,406,955,158,34,24
809,101,137,636,139,61,27
810,101,219,0,497,32,91
811,101,249,173,200,44,37
812,101,289,910,400,136,111
813,101,398,404,133,66,26
814,101,403,229,141,38,21
815,101,406,962,156,32,23
816,102,137,635,139,61,27
817,102,219,0,497,32,91
818,102,249,173,200,44,37
819,102,289,910,400,137,111
820,102,398,393,134,66,26
821,102,403,225,140,37,21
822,102,406,969,155,31,22
823,103,137,635,139,61,27
824,103,219,0,497,32,92
825,103,249,173,200,44,37
826,103,289,910,400,137,111
827,103,398,383,135,66,26
828,103,403,222,140,36,21
829,103,406,975,153,31,20
830,104,137,635,139,61,27
831,104,219,0,497,32,92
832,104,249,173,200,44,37
833,104,289,910,400,136,111
834,104,398,373,137,66,26
835,104,403,218,139,35,21
836,105,137,635,139,61,27
837,105,219,0,497,32,92
838,105,249,173,200,44,37
839,105,289,910,400,136,111
840,105,398,364,138,66,26
841,105,403,215,139,34,20
842,106,137,635,139,61,27
843,106,219,0,497,32,92
844,106,249,173,200,44,37
845,106,289,910,400,136,111
846,106,398,354,139,65,26
847,106,403,211,139,34,20
848,107,137,635,139,61,27
849,107,219,0,497,32,90
850,107,249,173,200,44,37
851,107,289,910,400,136,111
852,107,398,345,141,65,26
853,108,137,635,139,61,27
854,108,219,0,497,32,90
855,108,249,173,200,44,37
856,108,289,910,400,137,111
857,108,398,336,142,64,25
858,109,137,635,139,61,27
859,109,219,0,497,32,89
860,109,249,173,200,44,37
861,109,289,910,400,137,111
862,109,398,327,143,63,25
863,110,137,635,139,61,27
864,110,219,0,497,32,89
865,110,249,173,200,44,37
866,110,289,910,400,137,111
867,110,398,319,144,62,25
868,111,137,637,139,60,27
869,111,219,0,497,32,85
870,111,249,173,200,44,37
871,111,289,910,400,136,111
872,111,398,311,145,61,25
873,112,137,637,139,60,27
874,112,219,0,497,32,86
875,112,249,173,200,44,37
876,112,289,910,400,136,111
877,112,398,303,146,60,24
878,113,137,637,139,60,27
879,113,219,0,497,32,85
880,113,243,81,185,29,19
881,113,249,173,200,44,37
882,113,289,910,400,136,111
883,113,398,296,147,59,24
884,114,137,637,139,60,27
885,114,219,0,497,33,84
886,114,243,83,186,29,20
887,114,249,173,200,44,37
888,114,289,910,400,136,111
889,114,398,288,147,58,24
890,115,137,637,139,60,27
891,115,219,0,497,32,84
892,115,243,85,186,30,21
893,115,249,173,200,44,37
894,115,289,910,400,136,111
895,115,398,281,148,56,23
896,115,400,786,100,43,18
897,116,137,637,139,60,27
898,116,219,0,497,32,84
899,116,243,87,186,30,21
900,116,249,173,200,44,37
901,116,289,910,400,136,111
902,116,398,275,149,55,23
903,116,400,773,99,47,21
904,117,137,637,139,60,27
905,117,219,0,497,32,84
906,117,243,90,186,29,21
907,117,249,173,200,44,37
908,117,289,910,400,136,111
909,117,398,268,149,53,22
910,117,400,761,99,48,23
911,118,137,637,139,60,27
912,118,219,0,497,33,84
913,118,243,92,187,31,21
914,118,249,173,200,44,37
915,118,289,910,400,136,111
916,118,398,262,150,52,22
917,118,400,751,100,48,24
918,119,137,637,139,60,27
919,119,219,0,497,33,84
920,119,243,94,187,31,22
921,119,249,173,200,44,37
922,119,289,910,400,136,111
923,119,398,256,150,50,21
924,119,400,741,101,48,24
925,120,137,637,139,60,27
926,120,219,0,497,32,84
927,120,243,97,187,31,22
928,120,249,173,200,44,37
929,120,289,910,400,136,111
930,120,398,251,150,49,21
931,120,400,730,102,48,24
932,121,137,637,139,60,27
933,121,219,0,497,32,82
934,121,243,100,188,30,21
935,121,249,173,200,44,37
936,121,289,910,400,137,111
937,121,398,245,150,48,21
938,121,400,719,104,48,24
939,122,137,637,139,60,27
940,122,219,0,497,32,83
941,122,243,101,189,31,22
942,122,249,173,200,44,37
943,122,289,910,400,137,111
944,122,398,240,151,46,20
945,122,400,706,106,48,24
946,123,137,637,139,60,27
947,123,219,0,497,32,82
948,123,243,103,189,31,22
949,123,249,173,200,44,37
950,123,289,910,400,138,111
951,123,398,235,151,45,20
952,123,400,692,108,50,24
953,124,137,637,139,60,27
954,124,219,0,497,32,81
955,124,243,105,190,30,22
956,124,249,173,200,44,37
957,124,289,910,400,138,111
958,124,398,230,151,44,20
959,124,400,677,110,52,25
960,125,137,636,139,60,27
961,125,219,0,497,32,81
962,125,243,107,190,31,23
963,125,249,173,200,44,37
964,125,289,910,400,138,111
965,125,398,226,151,42,20
966,125,400,660,112,55,26
967,126,137,637,139,60,27
968,126,219,0,497,32,86
969,126,243,110,191,30,22
970,126,249,173,200,44,37
971,126,289,910,400,137,111
972,126,398,221,151,41,19
973,126,400,641,114,58,28
974,127,137,637,139,60,28
975,127,219,0,497,32,80
976,127,243,110,192,32,22
977,127,249,173,200,44,37
978,127,289,910,400,137,111
979,127,398,217,151,40,19
980,127,400,621,117,62,29
981,128,137,637,138,59,28
982,128,219,0,497,32,87
983,128,243,109,192,35,22
984,128,249,173,200,44,37
985,128,289,910,400,137,111
986,128,398,213,150,39,19
987,128,400,600,120,67,31
988,129,137,637,139,60,28
989,129,219,0,497,32,81
990,129,243,110,192,36,23
991,129,249,173,200,44,37
992,129,289,910,400,137,111
993,129,398,209,150,38,19
994,129,400,578,123,71,33
995,130,137,637,139,60,28
