detect_id,frame_id,camera_track_id,x,y,w,h
386,38,4,326,113,53,44
387,38,5,872,106,73,38
388,38,6,255,126,45,44
389,38,7,5,217,81,65
390,38,8,172,135,48,50
391,38,10,942,94,47,40
392,38,12,179,124,33,27
393,38,13,276,94,41,33
394,38,14,602,126,87,43
395,38,15,255,92,25,20
396,39,1,945,110,98,49
397,39,4,326,113,53,44
398,39,5,872,106,74,38
399,39,6,255,126,45,44
400,39,7,0,223,74,65
401,39,8,172,136,48,50
402,39,10,942,94,47,40
403,39,12,179,124,33,28
404,39,13,277,95,41,33
405,39,14,582,121,83,41
406,39,15,256,92,25,20
407,40,1,945,110,98,49
408,40,4,326,113,53,44
409,40,5,872,106,74,38
410,40,6,255,126,45,44
411,40,7,1,228,60,63
412,40,8,172,136,48,50
413,40,10,942,94,47,40
414,40,12,179,125,33,28
415,40,13,278,95,42,34
416,40,14,563,117,80,40
417,40,15,256,93,26,21
418,41,1,945,110,98,49
419,41,4,326,113,54,44
420,41,5,872,106,74,38
421,41,6,255,126,45,44
422,41,7,1,233,46,61
423,41,8,171,137,48,51
424,41,10,942,93,47,40
425,41,12,179,125,33,28
426,41,13,279,95,42,34
427,41,14,545,112,76,39
428,41,15,257,93,26,21
429,42,1,945,110,98,49
430,42,4,326,113,54,44
431,42,5,872,106,74,38
432,42,6,255,126,45,44
433,42,7,1,239,31,56
434,42,8,171,137,48,51
435,42,10,942,93,47,40
436,42,12,179,125,33,29
437,42,13,279,95,43,34
438,42,14,529,109,73,37
439,42,15,258,93,27,21
440,43,1,945,110,98,49
441,43,4,326,113,54,44
442,43,5,872,106,74,38
443,43,6,255,126,44,44
444,43,7,4,244,12,48
445,43,8,170,138,48,51
446,43,10,942,93,47,40
447,43,12,179,125,33,29
448,43,13,280,96,43,35
449,43,14,514,105,69,36
450,43,15,259,94,27,21
451,44,1,945,110,98,49
452,44,4,326,113,54,44
453,44,5,872,106,74,38
454,44,6,255,127,44,44
455,44,8,170,139,48,51
456,44,10,942,93,47,40
457,44,12,179,125,33,30
458,44,13,281,96,43,35
459,44,14,500,102,66,34
460,44,15,259,94,27,21
461,45,1,945,110,98,49
462,45,4,326,113,53,44
463,45,5,872,106,74,38
464,45,6,256,127,44,45
465,45,8,169,139,49,51
466,45,10,942,93,47,40
467,45,12,179,125,33,30
468,45,13,282,96,43,36
469,45,14,487,100,62,33
470,45,15,260,94,28,21
471,46,1,945,110,98,49
472,46,4,327,113,53,44
473,46,5,872,106,74,38
474,46,6,256,127,45,45
475,46,8,168,140,49,51
476,46,10,942,93,47,40
477,46,12,179,125,33,30
478,46,13,283,96,44,36
479,46,14,475,97,58,31
480,46,15,261,95,28,21
481,47,1,945,110,98,49
482,47,4,327,113,53,44
483,47,5,872,106,74,38
484,47,6,256,127,45,45
485,47,8,167,141,50,51
486,47,10,942,93,47,40
487,47,12,179,126,33,31
488,47,13,284,97,44,37
489,47,14,464,95,54,30
490,47,15,261,95,28,21
491,48,1,945,110,98,49
492,48,4,327,113,53,44
493,48,5,872,106,74,38
494,48,6,257,128,45,45
495,48,8,166,141,51,52
496,48,10,942,93,47,40
497,48,12,179,126,33,31
498,48,13,285,97,44,37
499,48,14,453,93,51,28
500,48,15,262,95,28,21
501,49,1,945,110,98,49
502,49,4,327,113,53,44
503,49,5,872,106,73,38
504,49,6,257,128,46,46
505,49,8,164,142,52,52
506,49,10,942,94,47,40
507,49,12,179,126,33,31
508,49,13,286,97,44,37
509,49,14,443,91,48,27
510,49,15,262,95,28,21
511,50,1,945,110,98,49
512,50,4,328,113,53,44
513,50,5,872,106,73,38
514,50,6,258,128,46,46
515,50,8,162,143,53,53
516,50,10,942,94,47,39
517,50,12,179,126,33,31
518,50,13,287,97,44,38
519,50,14,434,89,45,26
520,50,15,263,96,28,22
521,51,1,945,110,98,49
522,51,4,328,113,53,44
523,51,5,872,106,73,38
524,51,6,258,129,47,46
525,51,8,160,143,55,53
526,51,10,942,94,47,39
527,51,12,179,127,34,32
528,51,13,287,97,44,38
529,51,14,425,87,43,25
530,51,15,264,96,28,22
531,52,1,945,110,98,49
532,52,4,328,114,53,44
533,52,5,872,106,73,38
534,52,6,259,129,47,46
535,52,8,158,144,57,54
536,52,10,942,94,47,39
537,52,12,179,127,34,32
538,52,13,288,97,44,38
539,52,14,416,86,42,25
540,52,15,264,96,28,22
541,53,1,945,110,98,49
542,53,4,329,114,53,44
543,53,5,872,106,73,38
544,53,6,260,130,48,46
545,53,8,155,145,58,55
546,53,10,942,94,47,39
547,53,12,179,127,35,32
548,53,13,289,98,45,38
549,53,14,408,84,41,24
550,53,15,265,96,29,23
551,54,1,945,110,98,49
552,54,4,329,114,54,44
553,54,5,872,106,73,38
554,54,6,261,130,48,46
555,54,8,152,145,60,56
556,54,10,942,94,47,39
557,54,12,179,128,35,32
558,54,13,289,98,45,39
559,54,14,400,83,40,24
560,54,15,266,97,29,23
561,55,1,945,110,98,49
562,55,4,330,114,54,45
563,55,5,872,106,73,38
564,55,6,262,131,49,47
565,55,8,149,146,62,57
566,55,10,942,94,46,39
567,55,12,179,128,36,33
568,55,13,290,98,46,39
569,55,14,393,81,39,23
570,55,15,267,97,29,23
571,56,1,945,110,98,49
572,56,4,331,114,55,45
573,56,5,872,106,73,38
574,56,6,263,132,49,47
575,56,8,146,147,64,58
576,56,10,942,94,46,39
577,56,12,179,129,36,33
578,56,13,291,98,46,39
579,56,14,386,80,39,23
580,56,15,267,97,29,24
581,56,17,1154,301,126,86
582,57,1,945,110,98,49
583,57,4,331,115,56,45
584,57,5,872,106,73,38
585,57,6,264,132,49,47
586,57,8,142,148,67,59
587,57,10,942,94,46,39
588,57,12,179,129,37,34
589,57,13,291,99,46,39
590,57,14,379,79,38,22
591,57,15,268,97,30,24
592,57,17,1084,275,165,89
593,58,1,945,110,98,49
594,58,4,332,115,56,46
595,58,5,872,106,73,38
596,58,6,265,133,50,48
597,58,8,138,149,69,61
598,58,10,942,94,47,39
599,58,12,179,130,37,35
600,58,13,292,99,47,39
601,58,14,373,78,36,22
602,58,15,269,97,30,24
603,58,17,1020,252,175,88
604,59,1,945,110,98,49
605,59,4,333,115,57,46
606,59,5,872,106,74,38
607,59,6,266,134,50,48
608,59,8,134,150,71,62
609,59,10,942,94,47,39
610,59,12,179,130,38,36
611,59,13,293,99,47,39
612,59,14,367,77,35,21
613,59,15,270,98,30,24
614,59,17,961,232,175,84
615,60,1,945,110,98,49
616,60,4,334,115,58,47
617,60,5,872,106,74,38
618,60,6,268,135,50,49
619,60,8,129,151,73,63
620,60,10,942,94,47,39
621,60,12,179,130,38,37
622,60,13,293,100,47,39
623,60,14,361,76,33,20
624,60,15,270,98,30,24
625,60,17,907,214,169,80
626,61,1,945,110,98,49
627,61,4,335,115,58,48
628,61,5,872,106,74,38
629,61,6,269,136,51,50
630,61,8,124,153,75,64
631,61,10,942,95,47,38
632,61,12,179,131,38,38
633,61,13,294,100,47,39
634,61,14,356,75,32,20
635,61,15,271,98,31,24
636,61,17,859,198,159,74
637,62,1,945,110,98,49
638,62,4,336,116,59,49
639,62,5,872,106,74,38
640,62,6,271,137,51,51
641,62,8,118,155,78,65
642,62,10,942,95,47,38
643,62,12,179,131,38,39
644,62,13,295,100,47,39
645,62,15,272,98,31,24
646,62,17,814,184,148,68
647,63,1,945,110,98,49
648,63,4,337,116,59,50
649,63,5,872,106,74,38
650,63,6,273,138,52,52
651,63,8,111,157,80,67
652,63,10,942,95,47,38
653,63,12,179,131,38,40
654,63,13,295,101,47,39
655,63,15,272,99,31,24
656,63,17,774,172,136,63
657,64,1,945,110,98,49
658,64,4,339,116,59,50
659,64,5,872,106,74,38
660,64,6,275,139,53,53
661,64,8,104,159,83,68
662,64,10,942,95,47,38
663,64,12,179,132,38,41
664,64,13,296,101,47,39
665,64,15,273,99,31,24
666,64,17,737,161,124,58
667,65,1,945,110,98,49
668,65,4,340,117,59,51
669,65,5,872,106,74,38
670,65,6,277,141,54,54
671,65,8,96,161,86,69
672,65,10,942,95,47,38
673,65,12,179,132,38,42
674,65,13,297,101,47,39
675,65,15,274,99,31,25
676,65,17,704,151,113,54
677,66,1,945,110,98,49
678,66,4,342,117,60,52
679,66,5,872,106,74,38
680,66,6,279,142,56,55
681,66,8,87,164,90,70
682,66,10,942,95,47,38
683,66,12,179,133,38,44
684,66,13,298,102,47,39
685,66,15,274,100,31,25
686,66,17,674,143,104,50
687,67,1,945,110,98,49
688,67,4,344,118,60,52
689,67,5,872,106,74,38
690,67,6,281,143,57,56
691,67,8,78,167,93,72
692,67,10,942,95,47,38
693,67,12,179,133,38,45
694,67,13,298,102,48,39
695,67,15,275,100,31,25
696,67,17,647,136,96,47
697,68,1,945,110,98,49
698,68,4,346,119,60,52
699,68,5,872,106,74,38
700,68,6,283,145,59,56
701,68,8,68,170,97,73
702,68,10,942,95,47,38
703,68,12,178,134,39,46
704,68,13,299,102,48,40
705,68,15,276,100,31,25
706,68,17,621,129,90,44
707,69,1,945,110,98,49
708,69,4,348,120,61,53
709,69,5,872,106,74,38
710,69,6,286,147,60,57
711,69,8,57,173,100,74
712,69,10,942,95,47,38
713,69,12,177,135,39,46
714,69,13,300,102,49,40
715,69,15,277,100,32,25
716,69,17,599,124,84,42
717,70,1,945,110,98,49
718,70,4,350,121,62,53
719,70,5,872,106,74,38
720,70,6,288,148,62,58
721,70,8,47,177,103,75
722,70,10,942,94,47,39
723,70,12,176,135,40,47
724,70,13,301,103,49,40
725,70,15,277,101,32,26
726,70,17,578,119,80,40
727,71,1,945,110,98,49
728,71,4,353,122,63,53
729,71,5,872,106,74,38
730,71,6,291,150,63,59
731,71,8,36,180,106,76
732,71,10,942,94,47,39
733,71,12,175,136,40,48
734,71,13,302,103,50,41
735,71,15,278,101,32,26
736,71,17,558,114,76,38
737,72,1,945,110,98,49
738,72,4,355,123,64,54
739,72,5,872,106,74,38
740,72,6,294,152,65,60
741,72,8,26,184,107,77
742,72,10,942,94,47,39
743,72,12,174,137,42,48
744,72,13,303,103,51,41
745,72,15,279,101,32,26
746,72,17,541,111,73,37
747,73,1,945,110,98,49
748,73,4,358,124,66,54
749,73,5,872,106,74,38
750,73,6,297,154,66,62
751,73,8,17,188,106,78
752,73,10,942,95,47,39
753,73,12,172,139,43,49
754,73,13,304,103,52,42
755,73,15,279,102,32,26
756,73,17,525,107,69,35
757,74,1,945,110,98,49
758,74,4,361,125,67,54
759,74,5,872,106,74,38
760,74,6,301,156,67,63
761,74,8,10,193,103,78
762,74,10,942,95,47,39
763,74,12,169,140,44,49
764,74,13,305,104,53,42
765,74,15,280,102,32,27
766,74,17,509,104,66,34
767,75,1,945,110,98,49
768,75,4,364,127,69,55
769,75,5,872,106,74,38
770,75,6,304,158,69,65
771,75,8,4,198,98,78
772,75,10,942,95,47,38
773,75,12,167,141,46,50
774,75,13,306,104,53,43
775,75,15,281,102,32,27
776,75,17,495,101,63,32
777,76,1,945,110,98,49
778,76,4,367,128,71,56
779,76,5,872,106,74,38
780,76,6,308,161,70,67
781,76,8,0,202,90,77
782,76,10,942,95,47,38
783,76,12,164,143,48,50
784,76,13,307,105,54,43
785,76,15,281,103,32,27
786,76,17,482,99,60,31
787,77,1,945,110,98,49
788,77,4,370,130,73,57
789,77,5,872,106,74,38
790,77,6,312,163,72,70
791,77,8,1,208,78,76
792,77,10,942,95,47,38
793,77,12,160,145,50,51
794,77,13,308,105,55,44
795,77,15,282,103,32,27
796,77,17,470,96,56,29
797,78,1,945,110,98,49
798,78,4,374,131,74,58
799,78,5,872,106,74,38
800,78,6,317,166,73,73
801,78,8,1,213,65,76
802,78,10,942,95,47,39
803,78,12,157,146,52,52
804,78,13,310,106,55,45
805,78,15,283,103,32,27
806,78,17,459,94,53,28
807,79,1,945,110,98,49
808,79,4,377,133,76,59
809,79,5,872,106,74,38
810,79,6,322,169,76,76
811,79,8,1,218,50,77
812,79,10,942,95,47,39
813,79,12,153,148,54,52
814,79,13,312,107,56,45
815,79,15,283,104,32,27
816,79,17,448,92,50,27
817,80,1,945,110,98,49
818,80,4,381,134,77,60
819,80,5,872,106,74,38
820,80,6,327,173,78,79
821,80,8,1,224,35,79
822,80,10,942,95,47,39
823,80,12,148,150,56,53
824,80,13,313,107,56,46
825,80,15,284,104,32,27
826,80,17,438,90,47,25
827,81,1,945,110,98,49
828,81,4,385,136,79,62
829,81,5,872,106,74,38
830,81,6,332,177,82,83
831,81,8,1,229,19,84
832,81,10,942,95,47,38
833,81,12,144,152,58,54
834,81,13,315,108,56,46
835,81,15,285,105,33,27
836,81,17,428,89,44,24
837,82,1,945,110,98,49
838,82,4,390,138,80,63
839,82,5,872,106,74,38
840,82,6,338,181,86,86
841,82,10,942,95,47,38
842,82,12,139,154,60,55
843,82,13,317,109,56,47
844,82,15,286,105,33,27
845,82,17,419,87,42,23
846,83,1,945,110,98,49
847,83,4,395,139,82,65
848,83,5,872,106,74,38
849,83,6,344,185,90,90
850,83,10,942,95,47,38
851,83,12,133,156,62,56
852,83,13,319,109,57,47
853,83,15,287,106,34,27
854,83,17,411,85,40,23
855,84,1,945,110,98,49
856,84,4,400,141,84,66
857,84,5,872,106,74,38
858,84,6,351,190,95,93
859,84,10,942,95,47,38
860,84,12,127,158,64,57
861,84,13,321,110,57,47
862,84,15,288,107,34,27
863,84,17,403,84,39,22
864,85,1,945,110,98,49
865,85,4,405,144,86,68
866,85,5,872,106,74,38
867,85,6,358,195,101,97
868,85,10,942,94,47,39
869,85,12,121,160,67,58
870,85,13,323,111,58,48
871,85,15,290,107,35,27
872,85,17,395,82,38,22
873,85,18,170,100,21,22
874,86,1,945,110,98,49
875,86,4,411,146,88,69
876,86,5,872,106,74,38
877,86,6,366,201,107,101
878,86,10,942,94,46,39
879,86,12,114,163,69,59
880,86,13,325,112,59,49
881,86,15,291,108,35,28
882,86,17,388,81,38,22
883,86,18,171,101,21,22
884,87,1,945,110,98,49
885,87,4,417,149,91,71
886,87,5,872,106,74,38
887,87,6,374,207,113,104
888,87,10,942,94,46,39
889,87,12,106,165,72,60
890,87,13,328,113,60,49
891,87,15,292,108,36,28
892,87,17,381,80,37,21
893,87,18,171,101,21,23
894,87,19,260,84,31,29
895,88,1,945,110,98,49
896,88,4,424,152,94,73
897,88,5,872,106,74,38
898,88,6,383,214,120,108
899,88,10,942,94,46,39
900,88,12,97,168,75,61
901,88,13,330,113,62,50
902,88,15,294,109,37,29
903,88,17,375,79,37,21
904,88,18,171,102,22,23
905,88,19,260,85,32,29
906,89,1,945,110,98,49
907,89,4,431,155,98,75
908,89,5,872,106,74,38
909,89,6,394,221,127,113
910,89,10,942,94,46,39
911,89,12,87,171,78,63
912,89,13,333,114,63,51
913,89,15,296,110,37,29
914,89,17,368,78,35,21
915,89,18,171,103,22,24
916,89,19,261,85,33,29
917,90,1,945,110,98,49
918,90,4,439,158,103,77
919,90,5,872,106,74,38
920,90,6,405,230,134,119
921,90,10,942,94,46,39
922,90,12,77,175,82,64
923,90,13,335,115,65,52
924,90,15,298,110,38,30
925,90,17,363,77,33,20
926,90,18,171,103,23,24
927,90,19,261,85,33,29
928,91,1,945,110,98,49
929,91,4,447,161,108,79
930,91,5,872,106,74,38
931,91,6,418,239,142,127
932,91,10,942,94,46,39
933,91,12,66,178,85,65
934,91,13,338,116,67,53
935,91,15,299,111,38,30
936,91,17,357,76,30,18
937,91,18,171,104,24,24
938,91,19,262,85,33,30
939,92,1,945,110,98,49
940,92,4,455,165,113,82
941,92,5,872,106,74,38
942,92,6,433,249,151,136
943,92,10,942,94,46,39
944,92,12,55,182,89,66
945,92,13,341,118,69,54
946,92,15,301,112,39,31
947,92,18,172,105,24,25
948,92,19,263,85,33,30
949,93,1,945,110,98,49
950,93,4,465,169,119,85
951,93,5,872,106,74,38
952,93,6,449,261,161,148
953,93,10,942,94,46,39
954,93,12,43,186,92,67
955,93,13,344,119,71,55
956,93,15,303,113,40,31
957,93,18,172,105,25,25
958,93,19,263,86,33,31
959,94,1,945,110,98,49
960,94,4,475,174,124,89
961,94,5,872,106,74,38
962,94,6,468,274,172,161
963,94,10,942,94,46,39
964,94,12,32,191,94,68
965,94,13,347,120,72,56
966,94,15,305,113,40,32
967,94,18,172,106,25,25
968,94,19,264,86,33,30
969,95,1,945,110,98,49
970,95,4,486,178,130,93
971,95,5,872,106,74,38
972,95,6,488,289,187,177
973,95,10,942,94,46,39
974,95,12,22,195,94,69
975,95,13,351,122,74,57
976,95,15,307,114,41,32
977,95,18,173,107,25,26
978,95,19,265,86,33,30
979,96,1,945,110,98,49
980,96,4,497,183,136,97
981,96,5,872,106,74,38
982,96,6,512,307,205,194
983,96,10,942,94,46,39
984,96,12,13,200,93,69
985,96,13,355,123,75,58
986,96,15,309,115,41,32
987,96,18,173,107,26,26
988,96,19,266,86,33,30
989,97,1,945,110,98,49
990,97,4,510,188,142,102
991,97,5,872,106,74,38
992,97,6,539,327,226,212
993,97,10,942,94,46,39
994,97,12,6,205,89,69
