detect_id,frame_id,camera_track_id,x,y,w,h
666,41,18,820,96,43,23
667,41,19,25,138,48,29
668,41,21,1002,419,205,148
669,42,1,0,409,201,142
670,42,2,1006,169,45,31
671,42,4,166,211,138,60
672,42,5,591,105,80,31
673,42,7,890,176,83,40
674,42,8,1068,161,37,28
675,42,9,699,96,64,29
676,42,10,208,128,44,35
677,42,11,743,114,74,41
678,42,12,166,155,41,38
679,42,13,143,136,39,36
680,42,14,131,125,35,26
681,42,16,388,202,145,62
682,42,17,781,103,74,30
683,42,18,819,96,42,24
684,42,19,26,138,48,29
685,42,21,969,402,208,148
686,43,1,0,409,201,142
687,43,2,1012,169,44,30
688,43,4,150,213,138,61
689,43,5,591,105,80,31
690,43,7,900,176,80,39
691,43,9,699,96,64,29
692,43,10,208,128,44,35
693,43,11,741,116,75,39
694,43,12,166,155,41,38
695,43,13,143,136,39,36
696,43,14,131,125,35,26
697,43,16,372,201,144,61
698,43,17,777,103,74,31
699,43,18,817,96,42,24
700,43,19,26,137,49,29
701,43,21,936,385,210,147
702,44,1,0,409,201,142
703,44,2,1017,169,43,30
704,44,4,134,215,138,63
705,44,5,591,105,80,31
706,44,7,910,176,76,39
707,44,9,699,96,64,29
708,44,10,208,128,44,35
709,44,11,740,116,74,39
710,44,12,166,155,41,38
711,44,13,143,136,38,35
712,44,14,131,125,34,26
713,44,16,356,200,143,60
714,44,17,773,103,74,31
715,44,18,815,96,42,24
716,44,19,27,137,49,29
717,44,21,904,369,209,146
718,45,1,0,409,201,142
719,45,2,1022,168,42,29
720,45,4,118,218,138,66
721,45,5,591,105,80,31
722,45,7,919,176,73,38
723,45,9,699,96,64,29
724,45,10,208,128,44,35
725,45,11,740,117,73,38
726,45,12,166,155,41,38
727,45,13,143,136,38,35
728,45,14,131,125,34,26
729,45,16,341,199,141,58
730,45,17,770,103,74,31
731,45,18,812,96,42,24
732,45,19,27,137,50,29
733,45,21,872,354,208,144
734,46,1,0,409,201,142
735,46,2,1026,168,41,29
736,46,4,102,221,137,68
737,46,5,591,105,80,31
738,46,7,927,175,70,38
739,46,9,699,96,64,29
740,46,10,208,128,44,35
741,46,11,739,117,74,39
742,46,12,166,155,41,38
743,46,13,143,136,38,35
744,46,14,131,125,34,26
745,46,16,325,199,140,57
746,46,17,766,103,74,32
747,46,18,810,96,43,24
748,46,19,28,136,50,29
749,46,21,842,340,207,140
750,47,1,0,409,201,142
751,47,2,1031,167,41,29
752,47,4,86,224,136,70
753,47,5,591,105,80,31
754,47,7,936,175,67,38
755,47,9,699,96,64,29
756,47,10,208,128,44,35
757,47,11,739,116,74,39
758,47,12,166,155,41,38
759,47,13,143,136,38,35
760,47,14,131,125,34,26
761,47,16,310,199,138,56
762,47,17,762,102,74,32
763,47,18,808,96,44,24
764,47,19,29,136,50,29
765,47,21,812,327,205,136
766,48,1,0,409,201,142
767,48,2,1035,167,40,28
768,48,4,71,228,134,72
769,48,5,591,105,80,31
770,48,7,944,174,65,37
771,48,9,699,96,63,29
772,48,10,208,128,44,35
773,48,11,738,113,75,42
774,48,12,166,155,42,38
775,48,13,143,136,37,35
776,48,14,131,125,34,26
777,48,16,294,200,136,55
778,48,17,757,102,75,32
779,48,18,805,96,44,24
780,48,19,29,136,50,29
781,48,21,784,315,202,131
782,49,1,0,409,201,142
783,49,2,1039,167,39,28
784,49,4,56,232,131,74
785,49,5,591,105,80,31
786,49,7,951,174,62,37
787,49,9,699,96,63,29
788,49,10,208,128,44,35
789,49,11,737,114,75,41
790,49,12,166,155,42,38
791,49,13,143,136,37,36
792,49,14,131,125,34,26
793,49,16,279,200,134,55
794,49,17,752,102,76,32
795,49,18,803,96,45,24
796,49,19,30,135,50,29
797,49,21,757,304,199,126
798,50,1,0,409,201,142
799,50,2,1044,166,38,28
800,50,4,42,238,127,75
801,50,5,590,105,80,31
802,50,7,958,173,60,36
803,50,9,700,96,62,29
804,50,10,208,128,44,35
805,50,11,737,114,74,41
806,50,12,166,155,42,38
807,50,13,143,136,37,36
808,50,14,131,125,34,26
809,50,16,264,201,132,54
810,50,17,747,102,77,32
811,50,18,801,96,45,24
812,50,19,30,135,50,29
813,50,21,731,293,196,121
814,51,1,0,409,201,142
815,51,2,1048,166,38,27
816,51,4,29,243,121,76
817,51,5,590,105,80,31
818,51,7,965,173,58,36
819,51,9,700,96,61,29
820,51,10,208,128,44,35
821,51,11,737,113,74,42
822,51,12,166,155,42,38
823,51,13,142,136,37,36
824,51,14,131,125,34,26
825,51,16,248,202,130,54
826,51,17,743,103,78,32
827,51,18,799,96,46,24
828,51,19,31,135,50,29
829,51,21,705,284,193,115
830,52,1,1,409,201,142
831,52,2,1052,166,37,27
832,52,4,18,250,114,76
833,52,5,590,105,80,31
834,52,7,972,172,56,35
835,52,9,700,96,61,29
836,52,10,208,128,44,35
837,52,11,736,117,75,38
838,52,12,166,155,42,38
839,52,13,142,135,37,36
840,52,14,131,125,34,26
841,52,16,233,204,129,54
842,52,17,738,103,80,33
843,52,18,797,96,46,24
844,52,19,31,134,50,30
845,52,21,681,275,190,110
846,52,22,964,122,41,24
847,53,1,1,409,201,142
848,53,2,1056,165,36,26
849,53,4,8,257,104,74
850,53,5,590,105,80,31
851,53,7,979,172,55,34
852,53,9,700,96,60,29
853,53,10,208,128,44,35
854,53,11,736,118,75,38
855,53,12,166,155,42,38
856,53,13,142,135,38,36
857,53,14,131,125,34,26
858,53,16,218,205,127,54
859,53,17,734,103,82,34
860,53,18,795,96,46,24
861,53,19,31,134,50,30
862,53,21,658,267,187,106
863,53,22,961,122,41,24
864,54,1,1,409,201,142
865,54,2,1060,165,35,26
866,54,4,1,265,92,72
867,54,5,590,105,80,31
868,54,7,985,171,53,34
869,54,9,700,96,60,29
870,54,10,208,128,44,35
871,54,11,735,118,76,38
872,54,12,166,155,42,38
873,54,13,142,135,38,36
874,54,14,131,125,34,26
875,54,16,202,207,126,55
876,54,17,730,103,84,35
877,54,18,793,96,47,24
878,54,19,32,134,50,30
879,54,21,636,260,184,101
880,54,22,959,122,41,24
881,55,1,1,409,201,142
882,55,2,1064,165,34,25
883,55,4,1,273,73,69
884,55,5,590,105,80,31
885,55,7,991,171,52,33
886,55,9,700,96,60,29
887,55,10,208,128,44,35
888,55,11,735,118,76,37
889,55,12,166,155,42,38
890,55,13,142,135,38,36
891,55,14,131,125,35,26
892,55,16,186,209,125,56
893,55,17,726,102,86,35
894,55,18,791,96,48,24
895,55,19,32,134,50,30
896,55,21,614,253,180,97
897,55,22,955,122,41,24
898,56,1,1,409,201,142
899,56,2,1068,165,33,25
900,56,4,1,282,54,64
901,56,5,590,105,80,31
902,56,7,997,170,50,32
903,56,9,700,96,60,29
904,56,10,208,128,44,35
905,56,11,735,118,76,38
906,56,12,166,155,42,38
907,56,13,142,135,38,36
908,56,14,131,125,35,26
909,56,16,169,210,125,57
910,56,17,723,102,86,35
911,56,18,788,96,49,24
912,56,19,32,134,50,30
913,56,21,593,246,177,94
914,56,22,952,122,43,24
915,57,1,1,409,201,142
916,57,2,1072,165,33,24
917,57,4,1,290,34,58
918,57,5,590,105,80,31
919,57,7,1003,170,49,32
920,57,9,700,97,61,28
921,57,10,208,128,44,35
922,57,11,735,118,77,38
923,57,12,166,155,42,38
924,57,13,142,135,38,36
925,57,14,131,125,35,26
926,57,16,152,212,124,59
927,57,17,719,102,86,35
928,57,18,785,96,51,24
929,57,19,32,134,50,30
930,57,21,573,240,174,91
931,57,22,950,122,43,24
932,58,1,1,409,201,142
933,58,2,1075,165,32,24
934,58,4,4,298,11,52
935,58,5,590,105,80,31
936,58,7,1009,169,47,31
937,58,9,700,97,61,28
938,58,10,208,128,44,35
939,58,11,734,118,77,38
940,58,12,166,155,42,38
941,58,13,142,135,38,36
942,58,14,131,125,35,26
943,58,16,135,214,125,61
944,58,17,716,102,84,34
945,58,18,783,95,52,24
946,58,19,32,134,50,30
947,58,21,554,235,171,89
948,58,22,948,121,42,24
949,59,1,1,409,201,142
950,59,5,590,105,81,31
951,59,7,1014,169,46,30
952,59,9,701,97,62,28
953,59,10,208,128,44,35
954,59,11,735,117,77,38
955,59,12,166,155,41,38
956,59,13,142,135,38,36
957,59,14,131,125,35,26
958,59,16,118,217,125,63
959,59,17,712,102,82,35
960,59,18,781,95,53,24
961,59,19,32,134,50,30
962,59,21,535,230,167,87
963,59,22,944,121,43,25
964,60,1,1,409,201,141
965,60,5,590,105,81,31
966,60,7,1020,169,45,30
967,60,9,701,96,64,29
968,60,10,208,128,44,35
969,60,11,735,117,77,38
970,60,12,166,155,41,38
971,60,13,142,135,38,36
972,60,14,131,125,35,27
973,60,16,100,219,125,65
974,60,17,709,103,79,35
975,60,18,781,95,53,25
976,60,19,32,134,50,30
977,60,21,517,226,164,85
978,60,22,941,121,44,25
979,61,1,1,409,201,141
980,61,5,591,105,80,31
981,61,7,1025,168,43,29
982,61,9,700,96,65,30
983,61,10,208,128,44,35
984,61,11,735,117,77,39
985,61,12,166,155,41,38
986,61,13,142,135,38,36
987,61,14,131,125,35,27
988,61,16,83,223,125,68
989,61,17,705,103,76,36
990,61,18,780,95,52,25
991,61,19,32,134,50,30
