detect_id,frame_id,camera_track_id,x,y,w,h
655,37,19,688,192,117,53
656,37,21,134,219,34,34
657,37,22,1254,269,25,37
658,37,24,912,294,101,64
659,38,1,304,148,40,26
660,38,2,829,162,59,40
661,38,3,265,142,22,14
662,38,5,225,149,22,14
663,38,7,418,135,77,45
664,38,8,231,221,47,34
665,38,9,265,233,57,40
666,38,10,875,155,47,34
667,38,11,919,155,33,25
668,38,13,177,203,33,30
669,38,14,688,684,299,222
670,38,15,147,189,28,27
671,38,16,490,175,71,38
672,38,17,264,289,83,71
673,38,19,671,187,114,51
674,38,21,137,220,35,35
675,38,22,1254,269,25,37
676,38,24,882,283,99,62
677,39,1,298,147,38,25
678,39,2,829,162,59,40
679,39,3,261,142,22,14
680,39,7,409,135,74,43
681,39,8,231,221,47,34
682,39,9,265,233,57,40
683,39,10,875,155,47,34
684,39,11,919,155,33,25
685,39,13,178,203,33,30
686,39,14,788,744,285,204
687,39,15,147,189,28,27
688,39,16,476,172,68,37
689,39,17,281,297,91,77
690,39,19,654,184,111,50
691,39,21,140,222,36,36
692,39,22,1254,269,25,38
693,39,24,854,273,98,59
694,40,1,292,147,37,24
695,40,2,829,162,59,40
696,40,3,257,142,21,14
697,40,7,401,134,72,42
698,40,8,231,221,48,34
699,40,9,265,233,57,40
700,40,10,875,155,47,34
701,40,11,919,155,33,25
702,40,13,178,203,33,31
703,40,14,899,805,242,155
704,40,15,147,189,28,27
705,40,16,462,170,66,36
706,40,17,302,308,101,83
707,40,19,638,180,107,48
708,40,21,144,224,38,38
709,40,22,1254,269,25,38
710,40,24,826,264,96,56
711,41,1,286,147,36,24
712,41,2,829,162,59,40
713,41,3,254,142,21,14
714,41,7,393,134,69,41
715,41,8,231,221,46,34
716,41,9,265,233,57,40
717,41,10,876,154,47,34
718,41,11,919,155,33,25
719,41,13,179,203,33,31
720,41,14,1021,866,159,94
721,41,15,148,190,27,26
722,41,16,449,168,64,35
723,41,17,327,320,113,91
724,41,19,622,177,104,47
725,41,21,148,226,39,39
726,41,22,1253,269,25,36
727,41,24,798,255,94,54
728,42,1,281,146,35,23
729,42,2,829,162,59,40
730,42,3,250,141,20,14
731,42,7,385,133,67,40
732,42,8,231,221,47,34
733,42,9,265,233,57,40
734,42,10,876,154,47,34
735,42,11,919,155,33,25
736,42,13,179,203,34,31
737,42,15,148,190,28,26
738,42,16,436,166,62,34
739,42,17,356,334,126,100
740,42,19,607,174,101,46
741,42,21,153,229,41,41
742,42,22,1254,269,25,38
743,42,24,772,247,91,52
744,43,1,276,146,34,23
745,43,2,829,162,59,40
746,43,3,247,141,20,14
747,43,7,377,133,65,38
748,43,8,231,221,47,35
749,43,9,265,233,57,40
750,43,10,876,154,47,34
751,43,11,919,155,33,25
752,43,13,180,203,34,30
753,43,15,149,190,28,26
754,43,16,424,164,59,33
755,43,17,391,351,142,110
756,43,19,592,171,98,45
757,43,21,159,232,43,43
758,43,22,1255,269,24,35
759,43,24,746,239,89,50
760,43,36,1082,298,132,92
761,44,1,271,146,33,23
762,44,2,829,162,59,40
763,44,7,370,133,63,37
764,44,8,231,221,46,35
765,44,9,265,233,57,40
766,44,10,876,154,47,34
767,44,11,919,155,33,25
768,44,13,180,204,34,30
769,44,15,149,191,28,26
770,44,16,413,163,57,32
771,44,17,432,372,159,122
772,44,19,578,168,95,43
773,44,21,165,235,46,45
774,44,22,1255,269,24,35
775,44,24,721,232,87,49
776,44,29,78,217,28,29
777,44,36,1062,289,129,90
778,45,1,266,146,32,22
779,45,2,829,162,59,40
780,45,7,363,132,61,36
781,45,8,231,221,47,35
782,45,9,265,233,57,40
783,45,10,876,154,47,34
784,45,11,919,155,33,25
785,45,13,181,204,34,31
786,45,15,149,191,28,26
787,45,16,403,161,55,31
788,45,17,480,396,177,134
789,45,19,564,166,92,42
790,45,21,172,238,49,47
791,45,22,1255,269,24,31
792,45,24,697,225,84,47
793,45,29,78,217,26,27
794,45,36,1042,280,131,91
795,46,1,261,145,31,22
796,46,2,829,162,59,40
797,46,7,356,132,59,35
798,46,8,231,221,47,35
799,46,9,265,233,57,40
800,46,10,876,154,47,34
801,46,11,919,155,33,25
802,46,13,181,204,34,31
803,46,15,149,191,28,26
804,46,16,392,160,53,30
805,46,17,536,424,195,148
806,46,19,551,163,89,41
807,46,21,180,242,52,49
808,46,22,1254,269,25,31
809,46,24,674,219,82,46
810,46,29,80,219,25,27
811,46,36,1024,272,135,93
812,47,1,257,145,30,21
813,47,2,829,162,59,40
814,47,7,349,132,57,34
815,47,8,231,221,47,34
816,47,9,265,233,57,40
817,47,10,876,154,47,34
818,47,11,919,155,33,25
819,47,13,182,204,34,31
820,47,15,149,191,28,26
821,47,16,383,159,50,29
822,47,17,600,456,213,161
823,47,19,538,161,86,40
824,47,21,188,246,55,52
825,47,22,1255,269,24,31
826,47,24,652,213,79,45
827,47,29,83,221,26,28
828,47,36,1005,264,138,94
829,48,1,252,145,29,21
830,48,2,829,162,59,40
831,48,7,343,132,55,33
832,48,8,231,221,46,35
833,48,9,265,233,57,40
834,48,10,876,154,48,34
835,48,11,919,155,33,25
836,48,13,182,204,34,31
837,48,15,150,192,28,26
838,48,16,373,158,48,28
839,48,17,673,492,227,174
840,48,19,525,159,83,39
841,48,21,197,250,59,55
842,48,22,1254,269,25,30
843,48,24,631,208,76,43
844,48,29,86,224,27,29
845,48,36,985,257,140,95
846,49,1,248,145,28,20
847,49,2,829,163,59,39
848,49,7,337,131,54,33
849,49,8,231,221,46,34
850,49,9,265,233,56,40
851,49,10,876,154,48,34
852,49,11,919,155,33,25
853,49,13,183,204,34,31
854,49,15,150,192,28,26
855,49,16,364,157,46,27
856,49,17,755,532,236,183
857,49,19,513,157,80,38
858,49,21,207,255,63,58
859,49,22,1254,269,25,29
860,49,24,611,203,73,42
861,49,29,89,226,28,30
862,49,36,965,250,140,94
863,50,1,244,145,28,20
864,50,2,829,163,59,39
865,50,7,331,131,52,33
866,50,8,231,221,47,34
867,50,9,265,233,57,40
868,50,10,876,154,47,34
869,50,11,919,155,33,25
870,50,13,183,205,35,31
871,50,15,150,192,28,26
872,50,16,356,156,44,26
873,50,17,844,576,238,187
874,50,19,501,155,78,36
875,50,21,217,260,68,62
876,50,22,1255,269,24,29
877,50,24,591,198,71,41
878,50,29,92,229,29,31
879,50,31,105,199,19,22
880,50,36,945,244,138,93
881,51,1,240,145,27,20
882,51,2,829,163,59,39
883,51,7,325,131,51,33
884,51,8,231,221,48,34
885,51,9,265,233,56,40
886,51,10,876,154,47,34
887,51,11,919,155,33,25
888,51,13,183,205,35,30
889,51,15,151,192,29,26
890,51,16,347,155,42,26
891,51,17,940,622,227,184
892,51,19,490,154,75,35
893,51,21,228,265,73,65
894,51,22,1255,269,24,29
895,51,24,573,194,68,40
896,51,29,94,231,29,32
897,51,31,105,198,19,21
898,51,36,925,237,135,91
899,52,1,236,145,26,19
900,52,2,829,163,59,39
901,52,7,319,131,49,33
902,52,8,231,221,48,34
903,52,9,266,233,56,40
904,52,10,876,154,47,34
905,52,11,919,155,33,25
906,52,13,184,205,35,31
907,52,15,151,192,29,26
908,52,16,340,154,40,25
909,52,17,1040,671,200,169
910,52,19,479,152,73,34
911,52,21,241,271,78,69
912,52,22,1255,269,24,29
913,52,24,555,190,65,38
914,52,29,96,233,30,33
915,52,31,107,199,19,22
916,52,36,906,231,132,88
917,53,1,232,145,25,19
918,53,2,829,163,59,39
919,53,7,313,131,48,32
920,53,8,231,221,47,34
921,53,9,265,233,56,40
922,53,10,876,154,47,34
923,53,11,919,155,33,25
924,53,13,185,205,35,31
925,53,15,151,192,29,26
926,53,16,332,153,38,25
927,53,17,1143,719,137,139
928,53,19,468,151,70,33
929,53,21,255,278,85,74
930,53,22,1255,269,24,29
931,53,24,539,186,63,37
932,53,29,98,235,30,34
933,53,31,108,199,20,22
934,53,36,887,225,129,86
935,54,2,829,163,59,40
936,54,7,308,131,47,32
937,54,8,231,221,47,34
938,54,9,265,233,57,40
939,54,10,876,154,47,34
940,54,11,919,155,33,25
941,54,13,185,205,36,31
942,54,15,152,193,29,26
943,54,16,325,152,37,25
944,54,19,458,150,68,32
945,54,21,270,285,93,79
946,54,22,1255,269,24,29
947,54,24,523,183,60,36
948,54,29,99,238,31,35
949,54,31,110,201,21,23
950,54,36,868,219,127,84
951,55,2,829,163,59,40
952,55,7,303,131,45,32
953,55,8,231,221,47,34
954,55,9,265,233,57,40
955,55,10,876,155,47,34
956,55,11,919,155,33,25
957,55,13,185,205,36,31
958,55,15,152,193,29,26
959,55,16,318,152,36,24
960,55,19,448,148,65,31
961,55,21,288,293,102,85
962,55,22,1255,269,24,30
963,55,24,507,180,58,34
964,55,29,101,240,32,36
965,55,31,113,202,22,24
966,55,36,851,213,127,83
967,56,2,829,163,59,40
968,56,7,298,131,44,32
969,56,8,231,221,47,34
970,56,9,265,233,57,40
971,56,10,877,155,46,33
972,56,11,919,155,34,25
973,56,13,186,205,37,31
974,56,15,152,193,29,26
975,56,16,312,151,35,24
976,56,19,438,147,63,31
977,56,21,309,303,112,92
978,56,22,1255,269,24,31
979,56,24,493,177,56,33
980,56,29,103,243,34,37
981,56,31,115,204,23,25
982,56,36,834,208,129,83
983,57,2,829,163,58,39
984,57,7,293,131,43,31
985,57,8,231,221,47,34
986,57,9,265,233,57,40
987,57,10,877,155,46,33
988,57,11,919,155,34,25
989,57,13,186,205,36,31
