camera_id,detect_id,global_object_id
2,236,1006
2,239,1001
2,240,1005
2,241,1006
2,242,1001
2,243,1007
2,244,1005
2,246,1006
2,247,1007
2,248,1002
2,249,1002
2,251,1006
2,252,1006
2,253,1002
2,254,1007
2,255,1003
2,256,1001
2,257,1002
2,258,1004
2,260,1001
2,265,1002
2,266,1003
2,269,1006
2,273,1007
2,274,1006
2,275,1005
2,276,1006
2,278,1002
2,279,1002
2,281,1002
2,282,1005
2,283,1003
2,284,1001
2,285,1007
2,286,1007
2,287,1007
2,288,1007
2,289,1002
2,291,1007
2,292,1005
2,293,1002
2,295,1006
2,298,1007
2,299,1006
2,300,1007
2,301,1007
2,302,1005
2,303,1007
2,304,1007
2,305,1006
2,306,1007
2,307,1006
2,308,1006
2,309,1006
2,310,1007
2,311,1005
2,312,1006
2,313,1004
2,314,1007
2,316,1001
2,317,1005
2,318,1005
2,321,1007
2,324,1007
2,326,1007
2,327,1007
2,328,1003
2,330,1003
2,332,1007
2,335,1007
2,336,1006
2,337,1003
2,338,1003
2,339,1002
2,340,1002
2,341,1002
2,342,1007
2,343,1006
2,344,1004
2,345,1003
2,346,1001
2,347,1002
2,348,1003
2,349,1003
2,351,1002
2,352,1006
2,353,1007
2,355,1007
2,356,1007
2,357,1001
2,359,1007
2,360,1003
2,362,1007
2,364,1007
2,368,1007
2,370,1007
2,371,1001
2,373,1003
2,374,1007
2,375,1003
2,376,1001
2,378,1003
2,379,1007
2,380,1006
2,381,1005
2,382,1007
2,383,1004
2,384,1001
2,385,1005
2,386,1002
2,387,1005
2,389,1004
2,391,1001
2,392,1006
2,393,1001
2,394,1004
2,396,1003
2,399,1005
2,401,1003
2,402,1004
2,404,1007
2,406,1001
2,408,1007
2,409,1006
2,411,1006
2,410,1007
2,412,1004
2,413,1001
2,414,1002
2,415,1006
2,418,1007
2,419,1002
2,420,1007
2,421,1004
2,423,1003
2,426,1001
2,429,1001
2,430,1004
2,431,1007
2,433,1001
2,434,1007
2,435,1001
2,437,1007
2,438,1004
2,439,1004
2,440,1004
2,441,1002
2,442,1007
2,443,1003
2,444,1003
2,445,1001
2,449,1007
2,450,1006
2,452,1003
2,453,1003
2,454,1007
2,455,1006
2,456,1007
2,457,1003
2,458,1007
2,459,1006
2,461,1007
2,464,1001
2,466,1007
2,467,1007
2,468,1007
2,469,1007
2,470,1007
2,471,1007
2,472,1006
2,474,1001
2,475,1007
2,476,1001
2,477,1001
2,479,1005
2,480,1005
2,481,1001
2,482,1005
2,485,1001
2,486,1007
2,487,1007
2,489,1005
2,490,1003
2,491,1006
2,492,1007
2,493,1003
2,495,1003
2,497,1005
2,498,1001
2,504,1001
2,505,1004
2,506,1006
2,508,1001
2,5,-1
2,10,-1
2,15,-1
2,16,-1
2,20,-1
2,25,-1
2,26,-1
2,27,-1
2,29,-1
2,30,-1
2,32,-1
2,33,-1
2,34,-1
2,35,-1
2,38,-1
2,41,-1
2,48,-1
2,49,-1
2,51,-1
2,56,-1
2,71,-1
2,72,-1
2,77,-1
2,79,-1
2,81,-1
2,88,-1
2,91,-1
2,95,-1
2,101,-1
2,102,-1
2,103,-1
2,104,-1
2,105,-1
2,106,-1
2,107,-1
2,110,-1
2,113,-1
2,114,-1
2,116,-1
2,123,-1
2,128,-1
2,129,-1
2,130,-1
2,138,-1
2,143,-1
2,144,-1
2,145,-1
2,146,-1
2,147,-1
2,148,-1
2,152,-1
2,153,-1
2,157,-1
2,167,-1
2,172,-1
2,173,-1
2,174,-1
2,179,-1
2,180,-1
2,184,-1
2,188,-1
2,192,-1
2,196,-1
2,203,-1
2,204,-1
2,205,-1
2,213,-1
2,219,-1
2,227,-1
2,229,-1
2,232,-1
2,237,-1
2,238,-1
2,245,-1
2,250,-1
2,259,-1
2,261,-1
2,262,-1
2,263,-1
2,264,-1
2,267,-1
2,268,-1
2,270,-1
2,271,-1
2,272,-1
2,277,-1
2,280,-1
2,290,-1
2,294,-1
2,296,-1
2,297,-1
2,315,-1
2,319,-1
2,320,-1
2,322,-1
2,323,-1
2,325,-1
2,329,-1
2,331,-1
2,333,-1
2,334,-1
2,350,-1
2,354,-1
2,358,-1
2,361,-1
2,363,-1
2,365,-1
2,366,-1
2,367,-1
2,369,-1
2,372,-1
2,377,-1
2,388,-1
2,390,-1
2,395,-1
2,397,-1
2,398,-1
2,400,-1
2,403,-1
2,405,-1
2,407,-1
2,416,-1
2,417,-1
2,422,-1
2,424,-1
2,425,-1
2,427,-1
2,428,-1
2,432,-1
2,436,-1
2,446,-1
2,447,-1
2,448,-1
2,451,-1
2,460,-1
2,462,-1
2,463,-1
2,465,-1
2,473,-1
2,478,-1
2,483,-1
2,484,-1
2,488,-1
2,494,-1
2,496,-1
2,499,-1
2,500,-1
2,501,-1
2,502,-1
2,503,-1
2,507,-1
2,509,-1
3,1,1002
3,2,1007
3,3,1006
3,4,1002
3,5,1005
3,7,1002
3,6,1007
3,8,1002
3,9,1001
3,10,1001
3,11,1002
3,12,1003
3,13,1002
3,14,1001
3,15,1004
3,17,1007
3,20,1003
3,21,1006
3,23,1007
3,22,1003
3,24,1001
3,25,1002
3,26,1001
3,27,1004
3,30,1002
3,29,1006
3,32,1001
3,31,1003
3,34,1005
3,37,1005
3,40,1001
3,42,1005
3,44,1005
3,43,1001
3,45,1005
3,46,1002
3,47,1004
3,48,1001
3,49,1001
3,50,1001
3,51,1006
3,56,1006
3,58,1002
3,59,1003
3,60,1007
3,61,1003
3,62,1007
3,63,1001
3,66,1004
3,67,1002
3,68,1007
3,70,1003
3,69,1006
3,71,1002
3,72,1001
3,73,1003
3,74,1002
3,75,1007
3,76,1001
3,77,1001
3,78,1003
3,79,1004
3,80,1007
3,81,1004
3,82,1001
3,84,1007
3,85,1004
3,86,1006
3,87,1006
3,90,1003
3,91,1001
3,92,1007
3,95,1003
3,98,1006
3,99,1007
3,97,1001
3,101,1001
3,102,1004
3,103,1004
3,104,1004
3,105,1001
3,106,1004
3,110,1004
3,111,1004
3,113,1003
3,114,1004
3,115,1006
3,116,1004
3,117,1006
3,118,1001
3,120,1004
3,121,1004
3,123,1002
3,124,1004
3,127,1004
3,128,1005
3,129,1002
3,134,1001
3,135,1005
3,136,1005
3,137,1006
3,138,1007
3,143,1007
3,144,1006
3,145,1004
3,146,1004
3,149,1004
3,150,1001
3,151,1001
3,153,1001
3,155,1001
3,156,1001
3,157,1006
3,160,1001
3,161,1003
3,165,1006
3,166,1002
3,163,1004
3,167,1003
3,171,1007
3,172,1003
3,176,1004
3,177,1007
3,179,1004
3,180,1006
3,181,1001
3,182,1001
3,183,1007
3,184,1001
3,187,1001
3,191,1001
3,190,1004
3,192,1001
3,194,1002
3,197,1007
3,200,1001
3,201,1002
3,202,1003
3,203,1007
3,204,1007
3,208,1004
3,209,1007
3,213,1001
3,215,1004
3,216,1006
3,217,1003
3,130,-1
3,131,-1
3,132,-1
3,133,-1
3,139,-1
3,140,-1
3,141,-1
3,142,-1
3,16,-1
3,18,-1
3,19,-1
3,147,-1
3,148,-1
3,152,-1
3,154,-1
3,28,-1
3,158,-1
3,159,-1
3,33,-1
3,162,-1
3,35,-1
3,36,-1
3,164,-1
3,38,-1
3,39,-1
3,168,-1
3,41,-1
3,169,-1
3,170,-1
3,173,-1
3,174,-1
3,175,-1
3,178,-1
3,52,-1
3,53,-1
3,54,-1
3,55,-1
3,57,-1
3,185,-1
3,186,-1
3,188,-1
3,189,-1
3,64,-1
3,65,-1
3,193,-1
3,195,-1
3,196,-1
3,198,-1
3,199,-1
3,205,-1
3,206,-1
3,207,-1
3,210,-1
3,83,-1
3,211,-1
3,212,-1
3,214,-1
3,88,-1
3,89,-1
3,218,-1
3,93,-1
3,94,-1
3,96,-1
3,100,-1
3,107,-1
3,108,-1
3,109,-1
3,112,-1
3,119,-1
3,122,-1
3,125,-1
3,126,-1
4,1,1001
4,2,1005
4,5,1007
4,6,1004
4,7,1006
4,8,1007
4,9,1003
4,10,1006
4,11,1006
4,12,1006
4,13,1005
4,14,1001
4,16,1005
4,18,1006
4,20,1002
4,21,1005
4,22,1001
4,23,1002
4,24,1005
4,26,1001
4,27,1004
4,30,1003
4,31,1007
4,33,1004
4,34,1004
4,35,1006
4,36,1007
4,40,1002
4,41,1003
4,44,1001
4,45,1004
4,46,1004
4,47,1007
4,49,1004
4,51,1007
4,53,1005
4,54,1005
4,55,1004
4,56,1005
4,57,1005
4,58,1004
4,59,1006
4,60,1004
4,61,1006
4,62,1004
4,63,1006
4,64,1005
4,65,1006
4,68,1004
4,69,1004
4,70,1004
4,71,1004
4,72,1004
4,73,1005
4,74,1003
4,75,1005
4,78,1007
4,79,1006
4,81,1004
4,82,1004
4,83,1004
4,84,1005
4,85,1005
4,86,1004
4,87,1005
4,88,1001
4,89,1006
4,90,1004
4,91,1007
4,92,1006
4,93,1003
4,94,1003
4,95,1004
4,96,1003
4,97,1007
4,98,1004
4,99,1004
4,100,1006
4,101,1006
4,103,1006
4,106,1007
4,107,1006
4,108,1006
4,109,1003
4,110,1006
4,111,1006
4,112,1005
4,113,1002
4,114,1002
4,115,1003
4,116,1007
4,117,1004
4,3,-1
4,4,-1
4,15,-1
4,17,-1
4,19,-1
4,25,-1
4,28,-1
4,29,-1
4,32,-1
4,37,-1
4,38,-1
4,39,-1
4,42,-1
4,43,-1
4,48,-1
4,50,-1
4,52,-1
4,66,-1
4,67,-1
4,76,-1
4,77,-1
4,80,-1
4,102,-1
4,104,-1
4,105,-1
4,118,-1
4,119,-1
4,120,-1
5,1,1007
5,3,1004
5,4,1005
5,5,1004
5,6,1007
5,7,1005
5,8,1005
5,9,1004
5,10,1004
5,14,1006
5,15,1006
5,16,1004
5,17,1001
5,18,1003
5,21,1002
5,22,1001
5,23,1006
5,24,1001
5,25,1001
5,26,1007
5,27,1004
5,28,1007
5,29,1003
5,33,1006
5,35,1001
5,37,1004
5,38,1006
5,41,1006
5,42,1002
5,43,1004
5,44,1005
5,46,1006
5,47,1006
5,49,1004
5,50,1001
5,51,1001
5,52,1006
5,55,1007
5,56,1007
5,58,1005
5,59,1006
5,60,1006
5,61,1004
5,62,1004
5,64,1004
5,65,1004
5,68,1006
5,69,1002
5,72,1004
5,73,1004
5,74,1001
5,75,1006
5,76,1002
5,77,1006
5,78,1003
5,81,1007
5,82,1003
5,83,1001
5,84,1001
5,85,1001
5,86,1004
5,88,1002
5,89,1007
5,91,1006
5,92,1003
5,93,1006
5,95,1002
5,96,1002
5,97,1001
5,99,1002
5,102,1002
5,103,1003
5,104,1001
5,105,1007
5,107,1004
5,111,1004
5,112,1007
5,113,1003
5,114,1006
5,115,1007
5,116,1001
5,117,1007
5,118,1001
5,119,1003
5,120,1001
5,121,1004
5,123,1004
5,124,1004
5,125,1001
5,126,1001
5,127,1002
5,129,1006
5,130,1007
5,131,1005
5,132,1004
5,133,1005
5,134,1007
5,135,1002
5,137,1003
5,138,1007
5,144,1002
5,147,1005
5,148,1007
5,149,1007
5,152,1004
5,154,1004
5,155,1004
5,156,1006
5,157,1004
5,158,1006
5,161,1004
5,164,1001
5,165,1001
5,166,1004
5,168,1004
5,169,1007
5,170,1001
5,171,1006
5,174,1003
5,175,1006
5,176,1003
5,177,1002
5,178,1001
5,179,1002
5,180,1007
5,181,1004
5,182,1007
5,183,1007
5,184,1007
5,185,1007
5,187,1007
5,188,1006
5,189,1001
5,190,1001
5,192,1007
5,193,1003
5,194,1001
5,195,1001
5,196,1001
5,199,1001
5,200,1002
5,201,1002
5,202,1001
5,204,1006
5,205,1002
5,206,1003
5,207,1001
5,208,1007
5,210,1006
5,212,1003
5,213,1007
5,219,1007
5,220,1007
5,221,1003
5,222,1003
5,223,1007
5,224,1003
5,226,1001
5,227,1007
5,233,1001
5,234,1001
5,235,1007
5,236,1007
5,237,1004
5,238,1003
5,241,1007
5,243,1006
5,245,1006
5,248,1006
5,249,1006
5,250,1001
5,251,1002
5,252,1002
5,253,1001
5,254,1001
5,255,1002
5,256,1006
5,258,1006
5,2,-1
5,11,-1
5,12,-1
5,13,-1
5,19,-1
5,20,-1
5,30,-1
5,31,-1
5,32,-1
5,34,-1
5,36,-1
5,39,-1
5,40,-1
5,45,-1
5,48,-1
5,53,-1
5,54,-1
5,57,-1
5,63,-1
5,66,-1
5,67,-1
5,70,-1
5,71,-1
5,79,-1
5,80,-1
5,87,-1
5,90,-1
5,94,-1
5,98,-1
5,100,-1
5,101,-1
5,106,-1
5,108,-1
5,109,-1
5,110,-1
5,122,-1
5,128,-1
5,136,-1
5,139,-1
5,140,-1
5,141,-1
5,142,-1
5,143,-1
5,145,-1
5,146,-1
5,150,-1
5,151,-1
5,153,-1
5,159,-1
5,160,-1
5,162,-1
5,163,-1
5,167,-1
5,172,-1
5,173,-1
5,186,-1
5,191,-1
5,197,-1
5,198,-1
5,203,-1
5,209,-1
5,211,-1
5,214,-1
5,215,-1
5,216,-1
5,217,-1
5,218,-1
5,225,-1
5,228,-1
5,229,-1
5,230,-1
5,231,-1
5,232,-1
5,239,-1
5,240,-1
5,242,-1
5,244,-1
5,246,-1
5,247,-1
5,257,-1
6,1,1001
6,3,1007
6,2,1002
6,5,1002
6,7,1005
6,8,1001
6,9,1004
6,10,1003
6,12,1003
6,13,1003
6,17,1005
6,19,1007
6,20,1006
6,21,1005
6,22,1001
6,23,1007
6,24,1003
6,25,1007
6,26,1003
6,28,1006
6,30,1003
6,31,1005
6,32,1004
6,34,1006
6,35,1006
6,36,1006
6,37,1003
6,39,1007
6,40,1003
6,41,1006
6,45,1001
6,46,1007
6,48,1007
6,50,1003
6,51,1003
6,52,1003
6,53,1001
6,54,1006
6,55,1007
6,56,1007
6,57,1007
6,59,1001
6,60,1006
6,61,1007
6,62,1001
6,63,1007
6,64,1003
6,65,1003
6,66,1002
6,68,1006
6,69,1007
6,70,1001
6,71,1006
6,72,1007
6,73,1004
6,74,1002
6,75,1003
6,76,1002
6,77,1005
6,78,1004
6,79,1007
6,80,1003
6,81,1003
6,82,1007
6,83,1003
6,88,1006
6,90,1006
6,91,1004
6,93,1007
6,94,1006
6,95,1003
6,97,1005
6,98,1006
6,99,1002
6,101,1003
6,102,1001
6,103,1007
6,104,1004
6,105,1006
6,106,1002
6,107,1006
6,108,1004
6,110,1001
6,109,1002
6,111,1003
6,112,1006
6,113,1004
6,114,1003
6,115,1004
6,117,1001
6,118,1007
6,119,1003
6,120,1003
6,121,1006
6,122,1001
6,123,1004
6,124,1001
6,125,1002
6,126,1004
6,127,1002
6,128,1007
6,130,1001
6,132,1004
6,133,1006
6,134,1002
6,135,1003
6,137,1007
6,138,1004
6,139,1003
6,140,1006
6,145,1004
6,150,1001
6,151,1001
6,152,1002
6,153,1006
6,154,1007
6,155,1002
6,156,1003
6,157,1004
6,158,1003
6,159,1001
6,160,1007
6,161,1003
6,163,1006
6,165,1003
6,167,1002
6,168,1002
6,170,1003
6,171,1002
6,172,1006
6,173,1001
6,176,1006
6,177,1003
6,178,1007
6,180,1002
6,181,1001
6,182,1006
6,183,1001
6,184,1002
6,186,1003
6,188,1007
6,189,1006
6,191,1001
6,195,1003
6,196,1002
6,197,1006
6,198,1001
6,202,1003
6,203,1002
6,204,1006
6,205,1007
6,206,1005
6,207,1001
6,210,1005
6,211,1002
6,212,1001
6,213,1003
6,214,1007
6,215,1003
6,219,1005
6,220,1002
6,221,1005
6,222,1002
6,223,1002
6,226,1003
6,227,1005
6,230,1006
6,232,1007
6,233,1006
6,234,1006
6,236,1006
6,239,1007
6,240,1004
6,242,1007
6,244,1001
6,245,1004
6,246,1004
6,249,1007
6,250,1006
6,253,1003
6,255,1006
6,256,1005
6,257,1004
6,258,1002
6,260,1003
6,261,1007
6,262,1001
6,263,1002
6,265,1004
6,266,1006
6,267,1007
6,270,1007
6,271,1003
6,272,1004
6,277,1003
6,278,1001
6,279,1001
6,281,1003
6,283,1005
6,284,1001
6,289,1005
6,290,1007
6,292,1004
6,293,1001
6,297,1004
6,299,1004
6,300,1007
6,303,1004
6,305,1007
6,307,1004
6,309,1004
6,311,1001
6,312,1003
6,313,1001
6,315,1001
6,318,1002
6,319,1007
6,320,1003
6,321,1003
6,322,1001
6,324,1006
6,327,1007
6,328,1003
6,329,1002
6,330,1002
6,331,1006
6,337,1003
6,338,1007
6,339,1002
6,340,1001
6,341,1002
6,342,1003
6,343,1007
6,344,1006
6,346,1006
6,348,1007
6,349,1003
6,350,1001
6,351,1006
6,353,1007
6,354,1007
6,355,1003
6,356,1002
6,357,1004
6,358,1006
6,359,1007
6,360,1001
6,362,1001
6,365,1007
6,367,1001
6,368,1007
6,371,1006
6,372,1006
6,373,1002
6,374,1004
6,375,1006
6,376,1007
6,377,1007
6,378,1007
6,381,1001
6,382,1004
6,383,1007
6,384,1001
6,386,1001
6,389,1006
6,4,-1
6,6,-1
6,11,-1
6,14,-1
6,15,-1
6,16,-1
6,18,-1
6,27,-1
6,29,-1
6,33,-1
6,38,-1
6,42,-1
6,43,-1
6,44,-1
6,47,-1
6,49,-1
6,58,-1
6,67,-1
6,84,-1
6,85,-1
6,86,-1
6,87,-1
6,89,-1
6,92,-1
6,96,-1
6,100,-1
6,116,-1
6,129,-1
6,131,-1
6,136,-1
6,141,-1
6,142,-1
6,143,-1
6,144,-1
6,146,-1
6,147,-1
6,148,-1
6,149,-1
6,162,-1
6,164,-1
6,166,-1
6,169,-1
6,174,-1
6,175,-1
6,179,-1
6,185,-1
6,187,-1
6,190,-1
6,192,-1
6,193,-1
6,194,-1
6,199,-1
6,200,-1
6,201,-1
6,208,-1
6,209,-1
6,216,-1
6,217,-1
6,218,-1
6,224,-1
6,225,-1
6,228,-1
6,229,-1
6,231,-1
6,235,-1
6,237,-1
6,238,-1
6,241,-1
6,243,-1
6,247,-1
6,248,-1
6,251,-1
6,252,-1
6,254,-1
6,259,-1
6,264,-1
6,268,-1
6,269,-1
6,273,-1
6,274,-1
6,275,-1
6,276,-1
6,280,-1
6,282,-1
6,285,-1
6,286,-1
6,287,-1
6,288,-1
6,291,-1
6,294,-1
6,295,-1
6,296,-1
6,298,-1
6,301,-1
6,302,-1
6,304,-1
6,306,-1
6,308,-1
6,310,-1
6,314,-1
6,316,-1
6,317,-1
6,323,-1
6,325,-1
6,326,-1
6,332,-1
6,333,-1
6,334,-1
6,335,-1
6,336,-1
6,345,-1
6,347,-1
6,352,-1
6,361,-1
6,363,-1
6,364,-1
6,366,-1
6,369,-1
6,370,-1
6,379,-1
6,380,-1
6,385,-1
6,387,-1
6,388,-1
7,1,1007
7,3,1002
7,4,1001
7,2,1006
7,6,1004
7,7,1003
7,10,1004
7,12,1004
7,14,1003
7,20,1007
7,23,1003
7,24,1007
7,28,1007
7,29,1005
7,30,1006
7,31,1005
7,32,1007
7,33,1004
7,34,1005
7,35,1007
7,37,1005
7,38,1007
7,39,1004
7,40,1003
7,41,1004
7,43,1003
7,47,1006
7,48,1005
7,49,1004
7,53,1003
7,54,1007
7,56,1006
7,57,1004
7,59,1007
7,60,1002
7,62,1003
7,63,1005
7,64,1007
7,67,1004
7,68,1004
7,71,1004
7,73,1004
7,76,1006
7,80,1001
7,78,1007
7,81,1004
7,82,1001
7,83,1006
7,84,1007
7,85,1004
7,86,1003
7,87,1006
7,88,1007
7,89,1003
7,90,1006
7,91,1006
7,92,1003
7,93,1004
7,94,1003
7,95,1004
7,96,1007
7,97,1003
7,99,1006
7,100,1007
7,101,1002
7,103,1002
7,104,1003
7,105,1004
7,107,1002
7,108,1006
7,109,1004
7,111,1007
7,112,1004
7,113,1004
7,114,1003
7,115,1004
7,116,1001
7,117,1006
7,118,1001
7,119,1003
7,120,1002
7,121,1001
7,122,1006
7,123,1007
7,124,1001
7,125,1007
7,126,1003
7,128,1007
7,130,1001
7,132,1002
7,133,1006
7,134,1001
7,135,1001
7,136,1003
7,137,1002
7,139,1001
7,140,1005
7,141,1007
7,142,1002
7,143,1002
7,144,1007
7,146,1006
7,147,1007
7,148,1006
7,149,1007
7,150,1006
7,151,1006
7,152,1007
7,153,1007
7,154,1007
7,155,1001
7,156,1003
7,157,1006
7,158,1003
7,160,1006
7,161,1002
7,162,1004
7,163,1007
7,164,1004
7,165,1004
7,166,1005
7,167,1001
7,168,1004
7,169,1001
7,171,1007
7,172,1004
7,174,1004
7,175,1004
7,177,1007
7,178,1004
7,179,1007
7,180,1001
7,181,1001
7,182,1007
7,187,1004
7,189,1004
7,190,1004
7,192,1007
7,193,1005
7,196,1005
7,197,1001
7,198,1003
7,199,1001
7,201,1002
7,203,1002
7,204,1007
7,205,1006
7,206,1001
7,207,1002
7,209,1003
7,210,1002
7,212,1003
7,213,1007
7,215,1006
7,216,1001
7,217,1002
7,218,1007
7,219,1003
7,220,1004
7,221,1007
7,222,1006
7,223,1004
7,224,1001
7,225,1007
7,226,1007
7,227,1007
7,228,1005
7,230,1007
7,234,1001
7,235,1004
7,129,-1
7,131,-1
7,5,-1
7,8,-1
7,9,-1
7,138,-1
7,11,-1
7,13,-1
7,15,-1
7,16,-1
7,17,-1
7,18,-1
7,19,-1
7,145,-1
7,21,-1
7,22,-1
7,25,-1
7,26,-1
7,27,-1
7,159,-1
7,36,-1
7,42,-1
7,170,-1
7,44,-1
7,45,-1
7,46,-1
7,173,-1
7,176,-1
7,50,-1
7,51,-1
7,52,-1
7,55,-1
7,183,-1
7,184,-1
7,58,-1
7,185,-1
7,186,-1
7,61,-1
7,188,-1
7,191,-1
7,65,-1
7,66,-1
7,194,-1
7,195,-1
7,69,-1
7,70,-1
7,72,-1
7,200,-1
7,74,-1
7,75,-1
7,202,-1
7,77,-1
7,79,-1
7,208,-1
7,211,-1
7,214,-1
7,98,-1
7,229,-1
7,102,-1
7,231,-1
7,232,-1
7,233,-1
7,106,-1
7,110,-1
7,127,-1
